rolling,AnchorId,TagID,Distance,RXL,FPL
25572,17839,23845,295,67,73
25572,23845,17839,301,65,74
25578,17839,23845,302,67,73
25578,23845,17839,300,65,71
25584,17839,23845,296,65,73
25584,23845,17839,293,65,73
25590,17839,23845,296,67,71
25590,23845,17839,298,65,74
25596,17839,23845,303,67,73
25596,23845,17839,302,67,73
25602,17839,23845,298,67,74
25602,23845,17839,296,67,73
25608,17839,23845,293,65,73
25608,23845,17839,297,65,74
25614,17839,23845,301,65,71
25614,23845,17839,302,67,73
25620,17839,23845,302,67,73
25620,23845,17839,302,65,73
25626,17839,23845,300,67,74
25626,23845,17839,298,67,73
25632,17839,23845,296,67,74
25632,23845,17839,294,67,73
25638,17839,23845,294,65,73
25638,23845,17839,294,65,73
25642,17839,23845,296,67,73
25642,23845,17839,297,65,73
25643,17839,23845,302,67,73
25643,23845,17839,305,65,73
25644,17839,23845,297,67,73
25644,23845,17839,297,65,74
25645,17839,23845,305,67,73
25645,23845,17839,300,65,71
25646,17839,23845,297,65,73
25646,23845,17839,301,65,74
25647,17839,23845,300,67,73
25647,23845,17839,301,65,73
25648,17839,23845,301,65,73
25648,23845,17839,297,65,74
25649,17839,23845,301,67,73
25649,23845,17839,302,67,73
25650,17839,23845,297,65,73
25650,23845,17839,294,65,73
25651,17839,23845,302,65,71
25651,23845,17839,298,67,73
25652,17839,23845,294,65,73
25652,23845,17839,295,65,73
25653,17839,23845,298,67,73
25653,23845,17839,301,65,71
25654,17839,23845,295,65,71
25654,23845,17839,298,65,74
25655,17839,23845,301,67,71
25655,23845,17839,304,67,73
25656,17839,23845,298,65,73
25656,23845,17839,295,65,73
25658,17839,23845,295,67,73
25658,23845,17839,296,65,73
25657,17839,23845,304,67,71
25657,23845,17839,302,67,73
25659,17839,23845,302,67,73
25659,23845,17839,301,65,71
25661,17839,23845,301,67,73
25661,23845,17839,302,65,73
25660,17839,23845,296,65,71
25660,23845,17839,296,65,74
25662,17839,23845,296,67,73
25662,23845,17839,297,65,73
25663,17839,23845,302,67,73
25663,23845,17839,300,67,73
25664,17839,23845,297,65,73
25664,23845,17839,299,65,74
25665,17839,23845,300,67,71
25665,23845,17839,301,67,73
25666,17839,23845,299,67,73
25666,23845,17839,299,65,74
25667,17839,23845,301,67,74
25667,23845,17839,298,67,73
25668,17839,23845,299,67,73
25668,23845,17839,301,65,74
25669,17839,23845,298,67,74
25669,23845,17839,297,67,73
25670,17839,23845,301,67,71
25670,23845,17839,301,65,73
25671,17839,23845,297,65,73
25671,23845,17839,295,65,73
25672,17839,23845,301,67,73
25672,23845,17839,301,67,73
25673,17839,23845,295,67,73
25673,23845,17839,293,65,73
25674,17839,23845,301,65,71
25674,23845,17839,300,67,73
25675,17839,23845,293,67,73
25675,23845,17839,295,65,73
25676,17839,23845,300,65,71
25676,23845,17839,301,67,73
25677,17839,23845,295,65,73
25677,23845,17839,294,65,73
25679,17839,23845,294,67,73
25679,23845,17839,296,65,74
25678,17839,23845,301,68,73
25678,23845,17839,304,67,73
25680,17839,23845,304,67,73
25680,23845,17839,299,65,71
25682,17839,23845,299,67,74
25682,23845,17839,294,67,73
25681,17839,23845,296,67,73
25681,23845,17839,304,65,74
25683,17839,23845,304,67,73
25683,23845,17839,302,65,75
25684,17839,23845,294,67,74
25684,23845,17839,297,67,73
25685,17839,23845,302,67,73
25685,23845,17839,301,65,74
25687,17839,23845,301,67,73
25687,23845,17839,302,67,75
25686,17839,23845,297,67,74
25686,23845,17839,297,67,73
25689,17839,23845,302,67,71
25689,23845,17839,305,65,73
25688,17839,23845,297,67,74
25688,23845,17839,295,67,73
25690,17839,23845,295,67,73
25690,23845,17839,295,65,73
25691,17839,23845,305,65,73
25691,23845,17839,298,65,73
25692,17839,23845,295,65,73
25692,23845,17839,294,67,73
25693,17839,23845,298,67,73
25693,23845,17839,304,65,71
25694,17839,23845,294,65,74
25694,23845,17839,295,65,73
25695,17839,23845,304,67,73
25695,23845,17839,304,65,73
25696,17839,23845,295,67,74
25696,23845,17839,294,65,73
25697,17839,23845,304,67,73
25697,23845,17839,303,65,73
25699,17839,23845,303,67,73
25699,23845,17839,303,65,71
25698,17839,23845,294,65,73
25698,23845,17839,296,65,73
25700,17839,23845,296,67,73
25700,23845,17839,294,65,73
25702,17839,23845,294,67,73
25702,23845,17839,294,67,73
25701,17839,23845,303,67,73
25701,23845,17839,301,67,73
25703,17839,23845,301,67,73
25703,23845,17839,301,65,73
25704,17839,23845,294,65,73
25704,23845,17839,293,65,73
25705,17839,23845,301,67,71
25705,23845,17839,306,67,73
25706,17839,23845,293,67,73
25706,23845,17839,295,65,73
25707,17839,23845,306,67,71
25707,23845,17839,301,67,73
25708,17839,23845,295,67,73
25708,23845,17839,298,65,73
25709,17839,23845,301,67,73
25709,23845,17839,301,65,71
25710,17839,23845,298,65,71
25710,23845,17839,295,65,73
25711,17839,23845,301,65,71
25711,23845,17839,301,67,73
25712,17839,23845,295,65,73
25712,23845,17839,295,65,73
25713,17839,23845,301,67,73
25713,23845,17839,302,65,71
25714,17839,23845,295,65,73
25714,23845,17839,292,65,73
25716,17839,23845,292,65,73
25716,23845,17839,296,65,74
25715,17839,23845,302,67,73
25715,23845,17839,304,65,73
25717,17839,23845,304,67,73
25717,23845,17839,301,65,73
25718,17839,23845,296,65,71
25718,23845,17839,300,65,74
25719,17839,23845,301,67,73
25719,23845,17839,300,65,71
25720,17839,23845,300,65,71
25720,23845,17839,300,65,74
25721,17839,23845,300,67,73
25721,23845,17839,300,65,71
25722,17839,23845,300,65,71
25722,23845,17839,301,65,74
25724,17839,23845,301,67,71
25724,23845,17839,300,65,75
25723,17839,23845,300,67,75
25723,23845,17839,298,67,73
25725,17839,23845,298,67,74
25725,23845,17839,295,67,73
25726,17839,23845,300,65,71
25726,23845,17839,302,65,73
25729,17839,23845,295,65,74
25729,23845,17839,297,67,73
25728,17839,23845,302,67,73
25728,23845,17839,303,65,73
25727,17839,23845,295,67,74
25727,23845,17839,295,67,73
25732,17839,23845,303,67,73
25732,23845,17839,303,65,73
25731,17839,23845,297,67,74
25731,23845,17839,297,67,73
25730,17839,23845,303,67,73
25730,23845,17839,303,65,73
25733,17839,23845,297,64,73
25733,23845,17839,294,65,73
25734,17839,23845,303,67,71
25734,23845,17839,302,65,73
25736,17839,23845,302,67,73
25736,23845,17839,304,65,71
25737,17839,23845,294,67,73
25737,23845,17839,296,65,73
25735,17839,23845,294,67,73
25735,23845,17839,294,65,73
25738,17839,23845,304,67,73
25738,23845,17839,302,65,71
25739,17839,23845,296,65,73
25739,23845,17839,294,65,73
25740,17839,23845,302,67,71
25740,23845,17839,304,67,73
25741,17839,23845,294,65,73
25741,23845,17839,295,65,73
25742,17839,23845,304,67,73
25742,23845,17839,302,65,71
25743,17839,23845,295,65,73
25743,23845,17839,291,65,73
25744,17839,23845,302,67,73
25744,23845,17839,303,65,73
25745,17839,23845,291,65,73
25745,23845,17839,295,67,74
25746,17839,23845,303,67,73
25746,23845,17839,303,67,73
25747,17839,23845,295,65,73
25747,23845,17839,297,65,73
25749,17839,23845,297,67,73
25749,23845,17839,296,65,73
25748,17839,23845,303,68,73
25748,23845,17839,303,65,73
25750,17839,23845,303,65,71
25750,23845,17839,302,68,74
25752,17839,23845,302,65,74
25752,23845,17839,299,65,73
25753,17839,23845,297,65,73
25753,23845,17839,299,65,74
25751,17839,23845,296,67,73
25751,23845,17839,297,65,73
25754,17839,23845,299,67,73
25754,23845,17839,300,65,71
25756,17839,23845,300,67,71
25756,23845,17839,300,67,73
25757,17839,23845,298,65,71
25757,23845,17839,298,65,74
25755,17839,23845,299,65,71
25755,23845,17839,298,65,74
25758,17839,23845,300,67,74
25758,23845,17839,298,67,73
25759,17839,23845,298,67,73
25759,23845,17839,302,65,75
25761,17839,23845,302,67,73
25761,23845,17839,303,68,75
25760,17839,23845,298,67,74
25760,23845,17839,296,67,73
25762,17839,23845,296,67,74
25762,23845,17839,296,67,73
25763,17839,23845,303,67,73
25763,23845,17839,303,67,73
25765,17839,23845,303,67,73
25765,23845,17839,302,65,73
25764,17839,23845,296,67,73
25764,23845,17839,295,67,73
25766,17839,23845,295,67,73
25766,23845,17839,294,65,73
25768,17839,23845,294,65,71
25768,23845,17839,294,67,73
25767,17839,23845,302,67,73
25767,23845,17839,301,65,71
25769,17839,23845,301,67,73
25769,23845,17839,299,67,73
25770,17839,23845,294,67,73
25770,23845,17839,296,65,73
25772,17839,23845,296,64,71
25772,23845,17839,295,65,74
25771,17839,23845,299,65,74
25771,23845,17839,299,67,73
25773,17839,23845,299,65,74
25773,23845,17839,297,67,73
25774,17839,23845,295,65,73
25774,23845,17839,294,65,73
25777,17839,23845,302,65,73
25777,23845,17839,300,67,73
25775,17839,23845,297,67,73
25775,23845,17839,302,67,73
25776,17839,23845,294,65,73
25776,23845,17839,297,65,73
25778,17839,23845,297,65,73
25778,23845,17839,299,68,74
25779,17839,23845,300,67,73
25779,23845,17839,304,67,73
25780,17839,23845,299,65,71
25780,23845,17839,296,65,74
25781,17839,23845,304,67,73
25781,23845,17839,301,67,73
25782,17839,23845,296,67,73
25782,23845,17839,296,65,73
25783,17839,23845,301,67,73
25783,23845,17839,302,65,71
25786,17839,23845,295,65,71
25786,23845,17839,297,65,74
25785,17839,23845,302,67,73
25785,23845,17839,303,67,71
25784,17839,23845,296,65,73
25784,23845,17839,295,65,73
25789,17839,23845,301,67,73
25789,23845,17839,299,65,71
25788,17839,23845,297,65,73
25788,23845,17839,294,65,74
25787,17839,23845,303,67,73
25787,23845,17839,301,67,71
25790,17839,23845,294,65,71
25790,23845,17839,295,65,73
25792,17839,23845,295,67,73
25792,23845,17839,298,65,74
25791,17839,23845,299,67,73
25791,23845,17839,303,65,71
25793,17839,23845,303,67,73
25793,23845,17839,301,65,73
25794,17839,23845,298,65,73
25794,23845,17839,295,65,74
25796,17839,23845,295,67,73
25796,23845,17839,297,65,73
25795,17839,23845,301,67,71
25795,23845,17839,301,65,73
25797,17839,23845,301,67,73
25797,23845,17839,301,65,71
25798,17839,23845,297,65,73
25798,23845,17839,302,65,74
25799,17839,23845,301,65,74
25799,23845,17839,299,65,73
25800,17839,23845,302,65,71
25800,23845,17839,297,65,74
25801,17839,23845,299,67,73
25801,23845,17839,301,67,73
25803,17839,23845,301,67,73
25803,23845,17839,302,67,73
25802,17839,23845,297,67,73
25802,23845,17839,298,65,73
25804,17839,23845,298,67,73
25804,23845,17839,299,65,74
25805,17839,23845,302,67,73
25805,23845,17839,300,65,71
25806,17839,23845,299,64,71
25806,23845,17839,296,65,74
25809,17839,23845,302,67,73
25809,23845,17839,301,65,71
25807,17839,23845,300,67,73
25807,23845,17839,302,65,71
25808,17839,23845,296,65,73
25808,23845,17839,296,65,73
25810,17839,23845,296,67,73
25810,23845,17839,298,65,74
25811,17839,23845,301,67,73
25811,23845,17839,302,65,71
25812,17839,23845,298,67,73
25812,23845,17839,299,67,74
25813,17839,23845,302,67,73
25813,23845,17839,301,65,71
25814,17839,23845,299,65,73
25814,23845,17839,298,65,73
25816,17839,23845,298,65,73
25816,23845,17839,298,67,75
25815,17839,23845,301,67,73
25815,23845,17839,302,65,71
25817,17839,23845,302,67,71
25817,23845,17839,303,67,73
25818,17839,23845,298,65,73
25818,23845,17839,294,65,74
25819,17839,23845,303,67,73
25819,23845,17839,302,65,71
25820,17839,23845,294,65,71
25820,23845,17839,295,65,73
25821,17839,23845,302,67,75
25821,23845,17839,300,67,73
25822,17839,23845,295,67,73
25822,23845,17839,296,65,73
25823,17839,23845,300,65,74
25823,23845,17839,298,65,73
25824,17839,23845,296,65,71
25824,23845,17839,295,67,74
25825,17839,23845,298,67,73
25825,23845,17839,301,65,73
25826,17839,23845,295,65,71
25826,23845,17839,294,65,73
25827,17839,23845,301,67,71
25827,23845,17839,301,65,71
25828,17839,23845,294,65,71
25828,23845,17839,296,65,74
25829,17839,23845,301,67,73
25829,23845,17839,300,65,71
25830,17839,23845,296,65,71
25830,23845,17839,299,65,74
25831,17839,23845,300,67,71
25831,23845,17839,302,67,71
25832,17839,23845,299,67,73
25832,23845,17839,300,65,74
25833,17839,23845,302,67,73
25833,23845,17839,300,67,73
25835,17839,23845,300,65,74
25835,23845,17839,297,67,73
25834,17839,23845,300,67,73
25834,23845,17839,298,65,74
25836,17839,23845,298,67,73
25836,23845,17839,298,65,74
25837,17839,23845,297,67,73
25837,23845,17839,298,65,71
25840,17839,23845,298,65,73
25840,23845,17839,295,65,73
25838,17839,23845,298,65,73
25838,23845,17839,298,65,74
25839,17839,23845,298,67,73
25839,23845,17839,301,65,71
25841,17839,23845,301,67,73
25841,23845,17839,303,67,73
25842,17839,23845,295,65,73
25842,23845,17839,297,65,73
25843,17839,23845,303,67,73
25843,23845,17839,301,65,73
25844,17839,23845,297,65,73
25844,23845,17839,294,65,73
25845,17839,23845,301,67,73
25845,23845,17839,302,65,71
25847,17839,23845,302,67,73
25847,23845,17839,301,65,71
25846,17839,23845,294,67,73
25846,23845,17839,296,65,73
25848,17839,23845,296,67,73
25848,23845,17839,295,65,73
25849,17839,23845,301,67,71
25849,23845,17839,302,65,71
25850,17839,23845,295,65,71
25850,23845,17839,297,65,73
25851,17839,23845,302,67,73
25851,23845,17839,300,67,73
25853,17839,23845,300,67,73
25853,23845,17839,302,67,73
25852,17839,23845,297,65,71
25852,23845,17839,297,65,73
25854,17839,23845,297,67,73
25854,23845,17839,295,65,73
25855,17839,23845,302,67,73
25855,23845,17839,302,67,71
25857,17839,23845,302,67,73
25857,23845,17839,302,65,73
25858,17839,23845,296,67,73
25858,23845,17839,295,65,73
25856,17839,23845,295,65,71
25856,23845,17839,296,65,73
25859,17839,23845,302,67,73
25859,23845,17839,304,65,73
25860,17839,23845,295,65,73
25860,23845,17839,299,65,74
25861,17839,23845,304,67,71
25861,23845,17839,302,67,73
25863,17839,23845,302,67,71
25863,23845,17839,302,65,71
25862,17839,23845,299,65,71
25862,23845,17839,295,65,74
25864,17839,23845,295,65,73
25864,23845,17839,294,65,73
25866,17839,23845,294,67,73
25866,23845,17839,295,67,73
25865,17839,23845,302,67,73
25865,23845,17839,303,65,71
25867,17839,23845,303,67,73
25867,23845,17839,304,67,73
25868,17839,23845,295,67,74
25868,23845,17839,295,67,73
25869,17839,23845,304,67,73
25869,23845,17839,301,65,73
25870,17839,23845,295,67,74
25870,23845,17839,299,67,73
25872,17839,23845,299,67,74
25872,23845,17839,298,67,73
25871,17839,23845,301,67,73
25871,23845,17839,301,65,75
25874,17839,23845,298,67,73
25874,23845,17839,301,65,73
25873,17839,23845,301,67,71
25873,23845,17839,300,65,74
25875,17839,23845,300,67,73
25875,23845,17839,296,65,73
25876,17839,23845,301,65,71
25876,23845,17839,301,67,73
25878,17839,23845,301,67,73
25878,23845,17839,301,67,73
25877,17839,23845,296,67,73
25877,23845,17839,294,65,73
25879,17839,23845,294,65,73
25879,23845,17839,297,65,73
25880,17839,23845,301,65,75
25880,23845,17839,297,67,71
25881,17839,23845,297,65,73
25881,23845,17839,292,65,74
25882,17839,23845,297,65,71
25882,23845,17839,299,67,73
25883,17839,23845,292,65,73
25883,23845,17839,296,67,74
25885,17839,23845,296,67,73
25885,23845,17839,296,65,73
25884,17839,23845,299,67,73
25884,23845,17839,302,67,73
25886,17839,23845,302,67,73
25886,23845,17839,301,65,71
25887,17839,23845,296,65,73
25887,23845,17839,294,65,73
25889,17839,23845,294,65,73
25889,23845,17839,292,65,73
25888,17839,23845,301,68,73
25888,23845,17839,304,67,73
25890,17839,23845,304,65,71
25890,23845,17839,301,67,73
25891,17839,23845,292,65,73
25891,23845,17839,295,65,73
25892,17839,23845,301,67,73
25892,23845,17839,302,65,71
25893,17839,23845,295,67,73
25893,23845,17839,296,65,73
25894,17839,23845,302,67,73
25894,23845,17839,303,65,71
25895,17839,23845,296,65,73
25895,23845,17839,295,65,73
25897,17839,23845,295,64,71
25897,23845,17839,295,65,74
25896,17839,23845,303,67,73
25896,23845,17839,303,67,71
25898,17839,23845,303,65,71
25898,23845,17839,299,67,73
25899,17839,23845,295,65,71
25899,23845,17839,297,65,73
25901,17839,23845,297,64,71
25901,23845,17839,295,65,74
25900,17839,23845,299,67,73
25900,23845,17839,301,65,71
25902,17839,23845,301,67,73
25902,23845,17839,302,65,71
25903,17839,23845,295,65,71
25903,23845,17839,296,65,73
25904,17839,23845,302,67,71
25904,23845,17839,303,67,73
25905,17839,23845,296,65,73
25905,23845,17839,296,65,73
25906,17839,23845,303,67,73
25906,23845,17839,301,65,71
25907,17839,23845,296,67,73
25907,23845,17839,298,65,74
25908,17839,23845,301,67,73
25908,23845,17839,302,65,71
25909,17839,23845,298,65,73
25909,23845,17839,295,65,73
25910,17839,23845,302,67,73
25910,23845,17839,302,65,73
25912,17839,23845,302,67,73
25912,23845,17839,302,65,71
25911,17839,23845,295,65,71
25911,23845,17839,295,65,73
25913,17839,23845,295,65,73
25913,23845,17839,294,65,73
25914,17839,23845,302,67,71
25914,23845,17839,302,67,71
25917,17839,23845,295,65,73
25917,23845,17839,294,67,74
25915,17839,23845,294,65,73
25915,23845,17839,295,65,74
25916,17839,23845,302,67,74
25916,23845,17839,299,67,73
25918,17839,23845,299,67,73
25918,23845,17839,302,65,71
25919,17839,23845,294,65,73
25919,23845,17839,293,65,73
25920,17839,23845,302,67,73
25920,23845,17839,303,65,73
25921,17839,23845,293,65,74
25921,23845,17839,293,67,73
25922,17839,23845,303,67,73
25922,23845,17839,303,67,73
25923,17839,23845,293,67,74
25923,23845,17839,295,67,73
25924,17839,23845,303,67,73
25924,23845,17839,304,67,73
25925,17839,23845,295,65,73
25925,23845,17839,297,67,73
25926,17839,23845,304,67,73
25926,23845,17839,302,65,73
25927,17839,23845,297,67,73
25927,23845,17839,297,67,73
25930,17839,23845,303,67,73
25930,23845,17839,304,65,73
25928,17839,23845,302,67,73
25928,23845,17839,303,67,73
25929,17839,23845,297,67,74
25929,23845,17839,297,67,73
25931,17839,23845,297,67,74
25931,23845,17839,297,65,73
25932,17839,23845,304,67,71
25932,23845,17839,302,65,73
25933,17839,23845,297,67,74
25933,23845,17839,297,67,73
25934,17839,23845,302,67,71
25934,23845,17839,302,65,74
25935,17839,23845,297,67,75
25935,23845,17839,298,67,73
25938,17839,23845,299,65,73
25938,23845,17839,294,65,73
25936,17839,23845,302,65,73
25936,23845,17839,299,65,74
25937,17839,23845,298,67,73
25937,23845,17839,302,67,73
25939,17839,23845,302,67,73
25939,23845,17839,303,67,73
25940,17839,23845,294,67,73
25940,23845,17839,297,65,73
25942,17839,23845,297,67,74
25942,23845,17839,298,67,73
25941,17839,23845,303,65,71
25941,23845,17839,301,65,73
25943,17839,23845,301,67,73
25943,23845,17839,300,65,74
25944,17839,23845,298,67,73
25944,23845,17839,301,65,73
25947,17839,23845,295,67,73
25947,23845,17839,295,67,73
25946,17839,23845,301,67,73
25946,23845,17839,303,67,73
25945,17839,23845,300,67,73
25945,23845,17839,295,67,74
25948,17839,23845,303,67,71
25948,23845,17839,302,67,73
25949,17839,23845,295,67,74
25949,23845,17839,295,67,73
25950,17839,23845,302,67,73
25950,23845,17839,303,65,73
25951,17839,23845,295,67,74
25951,23845,17839,297,67,73
25952,17839,23845,303,67,73
25952,23845,17839,301,65,75
25953,17839,23845,297,67,73
25953,23845,17839,300,67,73
25954,17839,23845,301,67,73
25954,23845,17839,297,65,74
25956,17839,23845,297,65,73
25956,23845,17839,295,65,73
25955,17839,23845,300,67,71
25955,23845,17839,302,65,71
25957,17839,23845,302,67,71
25957,23845,17839,303,67,73
25960,17839,23845,296,67,74
25960,23845,17839,296,67,73
25959,17839,23845,303,67,73
25959,23845,17839,302,65,73
25958,17839,23845,295,67,74
25958,23845,17839,296,65,73
25961,17839,23845,302,65,71
25961,23845,17839,301,65,74
25962,17839,23845,296,67,73
25962,23845,17839,300,65,73
25963,17839,23845,301,65,71
25963,23845,17839,297,65,74
25964,17839,23845,300,67,73
25964,23845,17839,303,67,73
25965,17839,23845,297,67,73
25965,23845,17839,293,65,73
25966,17839,23845,303,67,73
25966,23845,17839,303,65,73
25969,17839,23845,296,67,74
25969,23845,17839,297,67,73
25967,17839,23845,293,67,74
25967,23845,17839,296,65,73
25970,17839,23845,301,67,73
25970,23845,17839,301,65,75
25968,17839,23845,303,67,73
25968,23845,17839,301,64,74
25971,17839,23845,297,65,74
25971,23845,17839,298,65,71
25972,17839,23845,301,65,71
25972,23845,17839,294,65,73
25973,17839,23845,298,65,71
25973,23845,17839,303,65,71
25974,17839,23845,294,67,73
25974,23845,17839,296,67,73
25975,17839,23845,303,67,73
25975,23845,17839,301,65,73
25977,17839,23845,301,64,71
25977,23845,17839,297,65,74
25976,17839,23845,296,67,74
25976,23845,17839,297,67,73
25978,17839,23845,297,67,71
25978,23845,17839,302,65,73
25979,17839,23845,297,65,73
25979,23845,17839,294,65,74
25980,17839,23845,302,67,73
25980,23845,17839,302,67,73
25981,17839,23845,294,67,73
25981,23845,17839,296,65,73
25982,17839,23845,302,67,73
25982,23845,17839,301,65,73
25983,17839,23845,296,67,74
25983,23845,17839,295,67,73
25984,17839,23845,301,67,73
25984,23845,17839,301,65,73
25986,17839,23845,301,65,71
25986,23845,17839,298,65,74
25985,17839,23845,295,67,73
25985,23845,17839,298,67,73
25987,17839,23845,298,67,73
25987,23845,17839,303,65,71
25988,17839,23845,298,65,73
25988,23845,17839,295,65,73
25991,17839,23845,303,67,73
25991,23845,17839,301,65,74
25992,17839,23845,299,65,71
25992,23845,17839,300,67,73
25990,17839,23845,295,67,74
25990,23845,17839,299,67,73
25989,17839,23845,303,67,73
25989,23845,17839,303,67,73
25993,17839,23845,301,65,73
25993,23845,17839,295,65,73
25994,17839,23845,300,67,73
25994,23845,17839,305,65,71
25995,17839,23845,295,67,74
25995,23845,17839,295,65,73
25996,17839,23845,305,67,73
25996,23845,17839,302,65,73
25997,17839,23845,295,67,73
25997,23845,17839,299,67,73
25998,17839,23845,302,67,73
25998,23845,17839,298,65,74
26000,17839,23845,298,67,73
26000,23845,17839,294,67,73
25999,17839,23845,299,67,73
25999,23845,17839,303,67,73
26001,17839,23845,303,67,73
26001,23845,17839,302,65,73
26002,17839,23845,294,67,74
26002,23845,17839,298,67,73
26003,17839,23845,302,67,73
26003,23845,17839,301,65,74
26004,17839,23845,298,67,73
26004,23845,17839,302,65,73
26005,17839,23845,301,65,71
26005,23845,17839,293,65,73
26006,17839,23845,302,67,73
26006,23845,17839,303,65,73
26009,17839,23845,299,67,73
26009,23845,17839,302,67,73
26010,17839,23845,293,67,74
26010,23845,17839,298,65,73
26008,17839,23845,303,65,71
26008,23845,17839,293,65,74
26007,17839,23845,293,67,75
26007,23845,17839,299,67,73
26011,17839,23845,302,67,73
26011,23845,17839,302,65,75
26012,17839,23845,298,65,74
26012,23845,17839,298,65,71
26013,17839,23845,302,65,73
26013,23845,17839,294,65,73
26014,17839,23845,298,67,73
26014,23845,17839,302,67,73
26015,17839,23845,294,67,73
26015,23845,17839,300,67,73
26017,17839,23845,300,67,73
26017,23845,17839,302,67,73
26016,17839,23845,302,65,73
26016,23845,17839,294,65,73
26018,17839,23845,294,67,74
26018,23845,17839,297,65,73
26019,17839,23845,302,67,73
26019,23845,17839,301,65,74
26020,17839,23845,297,67,71
26020,23845,17839,304,65,73
26021,17839,23845,301,65,73
