rolling,AnchorId,TagID,Distance,RXL,FPL
27880,17839,2812,295,67,75
27880,2812,17839,297,63,73
27881,17839,2812,290,65,73
27881,2812,17839,286,63,75
27882,17839,2812,297,67,73
27882,2812,17839,288,64,73
27884,17839,2812,288,65,71
27884,2812,17839,289,63,74
27883,17839,2812,286,65,74
27883,2812,17839,291,63,74
27885,17839,2812,291,67,74
27885,2812,17839,297,63,73
27886,17839,2812,289,65,73
27886,2812,17839,287,62,74
27887,17839,2812,297,65,73
27887,2812,17839,294,63,73
27888,17839,2812,287,65,71
27888,2812,17839,288,62,74
27889,17839,2812,294,65,73
27889,2812,17839,292,64,73
27890,17839,2812,288,65,73
27890,2812,17839,291,65,75
27891,17839,2812,292,65,71
27891,2812,17839,288,64,73
27892,17839,2812,291,67,74
27892,2812,17839,291,63,73
27893,17839,2812,288,67,73
27893,2812,17839,290,62,74
27894,17839,2812,291,67,74
27894,2812,17839,296,64,74
27896,17839,2812,296,67,74
27896,2812,17839,297,63,71
27895,17839,2812,290,67,73
27895,2812,17839,287,63,74
27897,17839,2812,287,65,71
27897,2812,17839,288,62,74
27899,17839,2812,288,65,73
27899,2812,17839,287,63,74
27898,17839,2812,297,67,75
27898,2812,17839,298,63,73
27900,17839,2812,298,67,73
27900,2812,17839,299,63,73
27901,17839,2812,287,65,73
27901,2812,17839,289,62,73
27904,17839,2812,291,67,73
27904,2812,17839,290,64,73
27903,17839,2812,289,65,73
27903,2812,17839,291,63,74
27902,17839,2812,299,65,73
27902,2812,17839,291,63,71
27905,17839,2812,291,65,73
27905,2812,17839,300,65,74
27906,17839,2812,290,67,73
27906,2812,17839,289,63,71
27907,17839,2812,300,65,74
27907,2812,17839,288,63,74
27908,17839,2812,289,65,71
27908,2812,17839,292,63,74
27909,17839,2812,288,65,74
27909,2812,17839,289,63,73
27910,17839,2812,292,65,71
27910,2812,17839,287,64,73
27911,17839,2812,289,67,74
27911,2812,17839,294,63,74
27912,17839,2812,287,67,73
27912,2812,17839,288,62,74
27913,17839,2812,294,65,74
27913,2812,17839,292,63,73
27915,17839,2812,292,67,74
27915,2812,17839,291,63,73
27914,17839,2812,288,65,73
27914,2812,17839,289,63,74
27916,17839,2812,289,67,73
27916,2812,17839,296,67,75
27917,17839,2812,291,67,74
27917,2812,17839,298,63,73
27918,17839,2812,296,65,73
27918,2812,17839,288,62,74
27920,17839,2812,288,65,73
27920,2812,17839,287,62,74
27919,17839,2812,298,67,74
27919,2812,17839,294,63,73
27921,17839,2812,294,67,74
27921,2812,17839,295,63,73
27922,17839,2812,287,65,71
27922,2812,17839,288,62,74
27923,17839,2812,295,67,74
27923,2812,17839,294,63,73
27924,17839,2812,288,67,73
27924,2812,17839,287,63,75
27925,17839,2812,294,65,74
27925,2812,17839,293,63,73
27926,17839,2812,287,65,71
27926,2812,17839,290,63,74
27928,17839,2812,290,65,71
27928,2812,17839,293,63,73
27927,17839,2812,293,67,73
27927,2812,17839,289,63,73
27929,17839,2812,289,65,73
27929,2812,17839,289,63,74
27931,17839,2812,289,65,73
27931,2812,17839,287,63,74
27930,17839,2812,293,65,73
27930,2812,17839,292,64,73
27933,17839,2812,287,65,73
27933,2812,17839,287,63,74
27932,17839,2812,292,67,73
27932,2812,17839,293,64,74
27935,17839,2812,287,67,73
27935,2812,17839,286,64,73
27934,17839,2812,293,67,74
27934,2812,17839,300,63,73
27936,17839,2812,300,65,74
27936,2812,17839,289,63,74
27937,17839,2812,286,65,73
27937,2812,17839,292,63,71
27938,17839,2812,289,65,73
27938,2812,17839,290,63,74
27939,17839,2812,292,65,73
27939,2812,17839,292,64,74
27941,17839,2812,292,67,74
27941,2812,17839,297,67,74
27940,17839,2812,290,65,73
27940,2812,17839,285,63,74
27942,17839,2812,285,65,71
27942,2812,17839,287,64,73
27943,17839,2812,297,65,73
27943,2812,17839,289,63,74
27944,17839,2812,287,65,73
27944,2812,17839,294,63,71
27945,17839,2812,289,65,73
27945,2812,17839,286,63,74
27948,17839,2812,292,65,74
27948,2812,17839,286,63,74
27946,17839,2812,294,67,74
27946,2812,17839,292,63,73
27947,17839,2812,286,65,71
27947,2812,17839,290,64,73
27949,17839,2812,290,65,71
27949,2812,17839,292,63,71
27950,17839,2812,286,65,73
27950,2812,17839,289,62,74
27951,17839,2812,292,67,74
27951,2812,17839,291,64,74
27952,17839,2812,289,65,71
27952,2812,17839,293,63,71
27953,17839,2812,291,67,73
27953,2812,17839,284,63,74
27955,17839,2812,284,67,73
27955,2812,17839,285,64,75
27954,17839,2812,293,67,74
27954,2812,17839,299,63,73
27956,17839,2812,299,65,73
27956,2812,17839,286,63,73
27958,17839,2812,286,65,73
27958,2812,17839,288,63,74
27957,17839,2812,285,65,74
27957,2812,17839,295,64,73
27959,17839,2812,295,65,73
27959,2812,17839,287,63,74
27960,17839,2812,288,65,73
27960,2812,17839,295,64,73
27962,17839,2812,295,65,74
27962,2812,17839,290,63,73
27961,17839,2812,287,65,71
27961,2812,17839,289,63,74
27963,17839,2812,289,67,73
27963,2812,17839,296,64,71
27964,17839,2812,290,65,73
27964,2812,17839,287,62,74
27965,17839,2812,296,65,73
27965,2812,17839,291,63,73
27966,17839,2812,287,65,73
27966,2812,17839,294,63,73
27967,17839,2812,291,65,71
27967,2812,17839,287,62,74
27968,17839,2812,294,67,74
27968,2812,17839,294,63,73
27969,17839,2812,287,65,71
27969,2812,17839,293,64,73
27970,17839,2812,294,65,71
27970,2812,17839,287,62,74
27972,17839,2812,287,65,73
27972,2812,17839,299,64,73
27971,17839,2812,293,65,73
27971,2812,17839,293,63,73
27973,17839,2812,293,65,71
27973,2812,17839,288,64,73
27974,17839,2812,299,65,73
27974,2812,17839,287,64,75
27976,17839,2812,287,65,71
27976,2812,17839,285,64,73
27975,17839,2812,288,67,74
27975,2812,17839,293,64,74
27977,17839,2812,293,65,73
27977,2812,17839,289,63,74
27978,17839,2812,285,67,74
27978,2812,17839,295,63,73
27979,17839,2812,289,65,71
27979,2812,17839,298,64,73
27981,17839,2812,298,67,74
27981,2812,17839,287,63,74
27980,17839,2812,295,65,71
27980,2812,17839,287,63,74
27982,17839,2812,287,65,73
27982,2812,17839,296,63,73
27983,17839,2812,287,65,73
27983,2812,17839,286,64,73
27984,17839,2812,296,65,73
27984,2812,17839,287,64,75
27985,17839,2812,286,67,74
27985,2812,17839,290,63,73
27986,17839,2812,287,67,73
27986,2812,17839,287,64,73
27987,17839,2812,290,67,73
27987,2812,17839,288,62,74
27988,17839,2812,287,65,73
27988,2812,17839,291,63,73
27989,17839,2812,288,67,74
27989,2812,17839,298,67,74
27990,17839,2812,291,67,73
27990,2812,17839,285,64,76
27991,17839,2812,298,65,73
27991,2812,17839,287,63,74
27993,17839,2812,287,64,71
27993,2812,17839,286,64,73
27992,17839,2812,285,67,74
27992,2812,17839,294,63,73
27994,17839,2812,294,65,71
27994,2812,17839,287,64,73
27995,17839,2812,286,65,73
27995,2812,17839,284,63,75
27997,17839,2812,284,67,74
27997,2812,17839,292,63,73
27996,17839,2812,287,67,73
27996,2812,17839,294,63,73
27998,17839,2812,294,65,71
27998,2812,17839,291,64,73
27999,17839,2812,292,65,71
27999,2812,17839,285,64,75
28000,17839,2812,291,65,73
28000,2812,17839,289,63,74
28001,17839,2812,285,67,74
28001,2812,17839,294,62,73
28002,17839,2812,289,67,75
28002,2812,17839,295,64,73
28004,17839,2812,295,65,73
28004,2812,17839,286,64,75
28005,17839,2812,290,65,73
28005,2812,17839,286,63,74
28003,17839,2812,294,67,73
28003,2812,17839,290,63,74
28006,17839,2812,286,67,74
28006,2812,17839,293,63,73
28007,17839,2812,286,65,71
28007,2812,17839,292,64,73
28008,17839,2812,293,65,71
28008,2812,17839,295,65,74
28009,17839,2812,292,65,71
28009,2812,17839,290,63,74
28011,17839,2812,290,65,73
28011,2812,17839,293,67,75
28010,17839,2812,295,65,73
28010,2812,17839,287,63,74
28012,17839,2812,287,65,74
28012,2812,17839,293,63,73
28013,17839,2812,293,67,74
28013,2812,17839,298,63,73
28014,17839,2812,293,67,73
28014,2812,17839,286,64,73
28015,17839,2812,298,67,73
28015,2812,17839,285,63,75
28016,17839,2812,286,65,71
28016,2812,17839,286,63,74
28020,17839,2812,290,67,74
28020,2812,17839,297,64,73
28018,17839,2812,286,65,73
28018,2812,17839,290,63,74
28019,17839,2812,287,65,74
28019,2812,17839,292,63,73
28017,17839,2812,285,65,71
28017,2812,17839,287,63,74
28021,17839,2812,292,65,73
28021,2812,17839,290,64,73
28022,17839,2812,297,65,71
28022,2812,17839,287,63,74
28024,17839,2812,287,65,73
28024,2812,17839,286,63,74
28023,17839,2812,290,65,71
28023,2812,17839,286,63,74
28025,17839,2812,286,67,74
28025,2812,17839,290,63,74
28026,17839,2812,286,67,74
28026,2812,17839,292,64,73
28027,17839,2812,290,65,74
28027,2812,17839,295,63,71
28028,17839,2812,292,65,73
28028,2812,17839,292,64,73
28029,17839,2812,295,65,71
28029,2812,17839,293,63,74
28032,17839,2812,288,65,71
28032,2812,17839,290,62,74
28030,17839,2812,292,65,71
28030,2812,17839,288,64,73
28031,17839,2812,293,65,71
28031,2812,17839,289,63,74
28033,17839,2812,289,65,73
28033,2812,17839,287,63,74
28034,17839,2812,290,65,71
28034,2812,17839,286,63,74
28035,17839,2812,287,65,73
28035,2812,17839,288,63,74
28037,17839,2812,288,65,74
28037,2812,17839,296,63,71
28036,17839,2812,286,67,74
28036,2812,17839,293,63,73
28038,17839,2812,293,65,74
28038,2812,17839,294,63,73
28039,17839,2812,296,65,73
28039,2812,17839,293,64,73
28040,17839,2812,294,67,73
28040,2812,17839,289,64,73
28041,17839,2812,293,65,73
28041,2812,17839,288,64,74
28042,17839,2812,289,65,71
28042,2812,17839,288,63,74
28044,17839,2812,288,65,71
28044,2812,17839,288,63,74
28043,17839,2812,288,65,71
28043,2812,17839,285,63,75
28045,17839,2812,285,65,73
28045,2812,17839,286,63,74
28047,17839,2812,286,65,73
28047,2812,17839,289,63,74
28046,17839,2812,288,65,73
28046,2812,17839,287,63,73
28048,17839,2812,287,65,74
28048,2812,17839,299,64,73
28049,17839,2812,289,65,74
28049,2812,17839,291,63,73
28050,17839,2812,299,67,74
28050,2812,17839,296,67,75
28052,17839,2812,296,67,74
28052,2812,17839,296,63,71
28051,17839,2812,291,67,74
28051,2812,17839,299,63,73
28053,17839,2812,299,65,73
28053,2812,17839,295,64,73
28054,17839,2812,296,65,73
28054,2812,17839,293,64,73
28055,17839,2812,295,65,73
28055,2812,17839,295,63,73
28057,17839,2812,295,65,71
28057,2812,17839,289,63,74
28056,17839,2812,293,65,73
28056,2812,17839,292,63,71
28058,17839,2812,292,65,71
28058,2812,17839,292,63,74
28059,17839,2812,289,65,73
28059,2812,17839,294,63,73
28060,17839,2812,292,65,71
28060,2812,17839,291,63,74
28061,17839,2812,294,65,71
28061,2812,17839,288,63,75
28063,17839,2812,288,67,73
28063,2812,17839,286,63,74
28062,17839,2812,291,65,73
28062,2812,17839,291,62,74
28064,17839,2812,291,65,73
28064,2812,17839,289,63,75
28065,17839,2812,286,65,71
28065,2812,17839,285,63,74
28066,17839,2812,289,65,71
28066,2812,17839,285,63,75
28067,17839,2812,285,65,73
28067,2812,17839,288,64,76
28068,17839,2812,285,65,73
28068,2812,17839,286,64,75
28069,17839,2812,288,65,71
28069,2812,17839,286,63,74
28070,17839,2812,286,65,71
28070,2812,17839,285,63,74
28071,17839,2812,286,65,71
28071,2812,17839,290,62,74
28072,17839,2812,285,65,73
28072,2812,17839,287,62,74
28073,17839,2812,290,65,71
28073,2812,17839,285,64,76
28074,17839,2812,287,65,71
28074,2812,17839,287,62,74
28075,17839,2812,285,65,71
28075,2812,17839,288,63,75
28076,17839,2812,287,67,73
28076,2812,17839,286,63,74
28077,17839,2812,288,65,71
28077,2812,17839,286,64,75
28078,17839,2812,286,67,73
28078,2812,17839,288,62,74
28079,17839,2812,286,65,71
28079,2812,17839,288,64,76
28080,17839,2812,288,65,73
28080,2812,17839,291,63,74
28082,17839,2812,291,67,73
28082,2812,17839,287,64,73
28081,17839,2812,288,65,71
28081,2812,17839,290,62,74
28083,17839,2812,290,65,73
28083,2812,17839,291,64,73
28084,17839,2812,287,67,73
28084,2812,17839,293,63,74
28085,17839,2812,291,67,73
28085,2812,17839,290,63,73
28086,17839,2812,293,64,74
28086,2812,17839,290,64,73
28088,17839,2812,290,65,73
28088,2812,17839,296,63,71
28087,17839,2812,290,65,71
28087,2812,17839,294,63,73
28090,17839,2812,296,67,74
28090,2812,17839,296,63,73
28089,17839,2812,294,65,73
28089,2812,17839,299,63,71
28091,17839,2812,299,67,74
28091,2812,17839,297,63,71
28093,17839,2812,297,65,74
28093,2812,17839,293,65,75
28092,17839,2812,296,67,74
28092,2812,17839,295,63,73
28094,17839,2812,295,67,74
28094,2812,17839,290,65,74
28095,17839,2812,293,65,73
28095,2812,17839,288,63,74
28096,17839,2812,290,65,73
28096,2812,17839,285,63,74
28097,17839,2812,288,65,73
28097,2812,17839,285,63,74
28098,17839,2812,285,67,73
28098,2812,17839,287,63,74
28099,17839,2812,285,67,73
28099,2812,17839,288,62,74
28100,17839,2812,287,65,71
28100,2812,17839,288,63,74
28101,17839,2812,288,67,73
28101,2812,17839,289,64,75
28102,17839,2812,288,65,71
28102,2812,17839,290,63,75
28103,17839,2812,289,65,73
28103,2812,17839,297,63,73
28104,17839,2812,290,65,73
28104,2812,17839,296,64,73
28106,17839,2812,296,65,74
28106,2812,17839,294,63,73
28105,17839,2812,297,67,75
28105,2812,17839,296,64,73
28107,17839,2812,296,65,73
28107,2812,17839,289,63,74
28108,17839,2812,294,65,73
28108,2812,17839,288,63,73
28109,17839,2812,289,65,73
28109,2812,17839,286,64,74
28110,17839,2812,288,65,71
28110,2812,17839,285,62,73
28111,17839,2812,286,65,73
28111,2812,17839,287,63,74
28112,17839,2812,285,65,73
28112,2812,17839,283,63,75
28113,17839,2812,287,67,73
28113,2812,17839,293,63,74
28114,17839,2812,283,65,71
28114,2812,17839,297,64,73
28115,17839,2812,293,67,74
28115,2812,17839,294,63,73
28116,17839,2812,297,67,74
28116,2812,17839,296,63,73
28117,17839,2812,294,67,74
28117,2812,17839,293,63,73
28118,17839,2812,296,65,73
28118,2812,17839,288,63,74
28119,17839,2812,293,65,73
28119,2812,17839,285,64,75
28120,17839,2812,288,65,71
28120,2812,17839,285,63,75
28121,17839,2812,285,65,73
28121,2812,17839,288,64,73
28122,17839,2812,285,65,71
28122,2812,17839,291,64,73
28123,17839,2812,288,65,73
28123,2812,17839,300,64,73
28124,17839,2812,291,65,74
28124,2812,17839,296,65,74
28125,17839,2812,300,65,73
28125,2812,17839,290,63,74
28126,17839,2812,296,65,73
28126,2812,17839,288,63,74
28127,17839,2812,290,67,73
28127,2812,17839,289,62,73
28128,17839,2812,288,65,73
28128,2812,17839,286,64,73
28129,17839,2812,289,65,73
28129,2812,17839,290,64,73
28130,17839,2812,286,67,74
28130,2812,17839,294,64,73
28131,17839,2812,290,65,74
28131,2812,17839,291,63,73
28132,17839,2812,294,65,73
28132,2812,17839,288,63,73
28133,17839,2812,291,65,73
28133,2812,17839,285,64,75
28134,17839,2812,288,65,73
28134,2812,17839,291,62,74
28135,17839,2812,285,65,73
28135,2812,17839,291,64,73
28136,17839,2812,291,67,75
28136,2812,17839,295,63,73
28137,17839,2812,291,65,73
28137,2812,17839,288,63,73
28138,17839,2812,295,65,71
28138,2812,17839,287,64,75
28139,17839,2812,288,65,73
28139,2812,17839,285,64,75
28140,17839,2812,287,65,71
28140,2812,17839,296,67,75
28141,17839,2812,285,67,73
28141,2812,17839,299,65,74
28142,17839,2812,296,67,74
28142,2812,17839,292,63,73
28143,17839,2812,299,67,73
28143,2812,17839,285,63,74
28144,17839,2812,292,65,71
28144,2812,17839,287,63,74
28145,17839,2812,285,67,73
28145,2812,17839,287,64,73
28146,17839,2812,287,65,71
28146,2812,17839,288,64,73
28147,17839,2812,287,65,74
28147,2812,17839,292,64,73
28148,17839,2812,288,65,73
28148,2812,17839,287,64,74
28149,17839,2812,292,65,71
28149,2812,17839,288,62,74
28150,17839,2812,287,65,73
28150,2812,17839,295,63,71
28151,17839,2812,288,67,74
28151,2812,17839,297,67,75
28152,17839,2812,295,65,73
28152,2812,17839,285,63,73
28153,17839,2812,297,65,71
28153,2812,17839,287,62,74
28154,17839,2812,285,65,71
28154,2812,17839,287,64,73
28155,17839,2812,287,65,74
28155,2812,17839,296,63,73
28156,17839,2812,287,65,73
28156,2812,17839,290,63,73
28157,17839,2812,296,65,73
28157,2812,17839,289,62,73
28158,17839,2812,290,65,71
28158,2812,17839,294,63,73
28160,17839,2812,294,65,73
28160,2812,17839,290,63,73
28159,17839,2812,289,65,74
28159,2812,17839,295,64,73
28162,17839,2812,290,65,71
28162,2812,17839,293,63,71
28161,17839,2812,295,67,73
28161,2812,17839,289,62,74
28163,17839,2812,289,67,74
28163,2812,17839,293,63,73
28164,17839,2812,293,65,74
28164,2812,17839,292,63,73
28165,17839,2812,293,65,73
28165,2812,17839,288,62,74
28166,17839,2812,292,65,71
28166,2812,17839,293,63,75
28167,17839,2812,288,65,74
28167,2812,17839,294,63,73
28168,17839,2812,293,65,73
28168,2812,17839,284,63,74
28169,17839,2812,294,65,71
28169,2812,17839,289,62,74
28170,17839,2812,284,64,74
28170,2812,17839,290,64,73
28171,17839,2812,289,65,74
28171,2812,17839,296,64,73
28172,17839,2812,290,65,73
28172,2812,17839,286,63,74
28173,17839,2812,296,67,73
28173,2812,17839,290,62,74
28174,17839,2812,286,67,73
28174,2812,17839,298,64,73
28175,17839,2812,290,67,74
28175,2812,17839,288,63,74
28176,17839,2812,298,65,73
28176,2812,17839,285,64,75
28177,17839,2812,288,65,71
28177,2812,17839,295,63,74
28179,17839,2812,295,67,73
28179,2812,17839,289,63,74
28178,17839,2812,285,67,74
28178,2812,17839,296,64,73
28180,17839,2812,296,65,73
28180,2812,17839,291,62,74
28181,17839,2812,289,65,71
28181,2812,17839,293,64,73
28182,17839,2812,291,67,74
28182,2812,17839,291,63,73
28183,17839,2812,293,65,73
28183,2812,17839,286,63,74
28184,17839,2812,291,65,73
28184,2812,17839,290,63,74
28185,17839,2812,286,65,74
28185,2812,17839,294,64,73
28186,17839,2812,290,65,73
28186,2812,17839,287,63,73
28187,17839,2812,294,65,71
28187,2812,17839,288,64,75
28188,17839,2812,287,67,73
28188,2812,17839,295,64,73
28189,17839,2812,288,67,74
28189,2812,17839,292,63,73
28190,17839,2812,295,65,71
28190,2812,17839,287,63,74
28191,17839,2812,292,67,73
28191,2812,17839,292,63,74
28192,17839,2812,287,67,74
28192,2812,17839,292,64,73
28193,17839,2812,292,67,73
28193,2812,17839,298,67,75
28194,17839,2812,292,65,73
28194,2812,17839,293,63,74
28196,17839,2812,293,65,71
28196,2812,17839,287,63,74
28195,17839,2812,298,67,74
28195,2812,17839,298,63,73
28197,17839,2812,298,67,73
28197,2812,17839,290,64,75
28198,17839,2812,287,67,75
28198,2812,17839,296,63,73
28199,17839,2812,290,65,73
28199,2812,17839,286,63,74
28200,17839,2812,296,65,71
28200,2812,17839,289,62,74
28201,17839,2812,286,67,73
28201,2812,17839,295,63,73
28202,17839,2812,289,65,73
28202,2812,17839,288,63,73
28204,17839,2812,288,67,74
28204,2812,17839,298,63,73
28203,17839,2812,295,67,73
28203,2812,17839,291,63,74
28205,17839,2812,291,65,71
28205,2812,17839,290,65,75
28206,17839,2812,298,67,73
28206,2812,17839,286,64,73
