rolling,TagID,AnchorIdx,AnchorId
27745,2812,6,65535
27745,2812,7,65535
27746,31699,0,17839
27746,31699,1,65535
27746,31699,2,2812
27746,31699,3,65535
27746,31699,4,65535
27746,31699,5,65535
27746,31699,6,65535
27746,31699,7,65535
27746,23339,0,17839
27746,23339,1,65535
27746,23339,2,2812
27746,23339,3,65535
27746,23339,4,65535
27746,23339,5,65535
27746,23339,6,65535
27746,23339,7,65535
27746,2259,0,17839
27746,2259,1,65535
27746,2259,2,2812
27746,2259,3,65535
27746,2259,4,65535
27746,2259,5,65535
27746,2259,6,65535
27746,2259,7,65535
27746,2812,0,17839
27746,2812,1,65535
27746,2812,2,2812
27746,2812,3,65535
27746,2812,4,65535
27746,2812,5,65535
27746,2812,6,65535
27746,2812,7,65535
27747,31699,0,17839
27747,31699,1,65535
27747,31699,2,2812
27747,31699,3,65535
27747,31699,4,65535
27747,31699,5,65535
27747,31699,6,65535
27747,31699,7,65535
27747,2259,0,17839
27747,2259,1,65535
27747,2259,2,2812
27747,2259,3,65535
27747,2259,4,65535
27747,2259,5,65535
27747,2259,6,65535
27747,2259,7,65535
27747,23339,0,17839
27747,23339,1,65535
27747,23339,2,2812
27747,23339,3,65535
27747,23339,4,65535
27747,23339,5,65535
27747,23339,6,65535
27747,23339,7,65535
27747,2812,0,17839
27747,2812,1,65535
27747,2812,2,2812
27747,2812,3,65535
27747,2812,4,65535
27747,2812,5,65535
27747,2812,6,65535
27747,2812,7,65535
27748,31699,0,17839
27748,31699,1,65535
27748,31699,2,2812
27748,31699,3,65535
27748,31699,4,65535
27748,31699,5,65535
27748,31699,6,65535
27748,31699,7,65535
27748,23339,0,17839
27748,23339,1,65535
27748,23339,2,2812
27748,23339,3,65535
27748,23339,4,65535
27748,23339,5,65535
27748,23339,6,65535
27748,23339,7,65535
27748,2259,0,17839
27748,2259,1,65535
27748,2259,2,2812
27748,2259,3,65535
27748,2259,4,65535
27748,2259,5,65535
27748,2259,6,65535
27748,2259,7,65535
27748,2812,0,17839
27748,2812,1,65535
27748,2812,2,2812
27748,2812,3,65535
27748,2812,4,65535
27748,2812,5,65535
27748,2812,6,65535
27748,2812,7,65535
27749,31699,0,17839
27749,31699,1,65535
27749,31699,2,2812
27749,31699,3,65535
27749,31699,4,65535
27749,31699,5,65535
27749,31699,6,65535
27749,31699,7,65535
27749,2259,0,17839
27749,2259,1,65535
27749,2259,2,2812
27749,2259,3,65535
27749,2259,4,65535
27749,2259,5,65535
27749,2259,6,65535
27749,2259,7,65535
27749,23339,0,17839
27749,23339,1,65535
27749,23339,2,2812
27749,23339,3,65535
27749,23339,4,65535
27749,23339,5,65535
27749,23339,6,65535
27749,23339,7,65535
27749,2812,0,17839
27749,2812,1,65535
27749,2812,2,2812
27749,2812,3,65535
27749,2812,4,65535
27749,2812,5,65535
27749,2812,6,65535
27749,2812,7,65535
27750,31699,0,17839
27750,31699,1,65535
27750,31699,2,2812
27750,31699,3,65535
27750,31699,4,65535
27750,31699,5,65535
27750,31699,6,65535
27750,31699,7,65535
27750,23339,0,17839
27750,23339,1,65535
27750,23339,2,2812
27750,23339,3,65535
27750,23339,4,65535
27750,23339,5,65535
27750,23339,6,65535
27750,23339,7,65535
27750,2259,0,17839
27750,2259,1,65535
27750,2259,2,2812
27750,2259,3,65535
27750,2259,4,65535
27750,2259,5,65535
27750,2259,6,65535
27750,2259,7,65535
27750,2812,0,17839
27750,2812,1,65535
27750,2812,2,2812
27750,2812,3,65535
27750,2812,4,65535
27750,2812,5,65535
27750,2812,6,65535
27750,2812,7,65535
27751,31699,0,17839
27751,31699,1,65535
27751,31699,2,2812
27751,31699,3,65535
27751,31699,4,65535
27751,31699,5,65535
27751,31699,6,65535
27751,31699,7,65535
27751,2259,0,17839
27751,2259,1,65535
27751,2259,2,2812
27751,2259,3,65535
27751,2259,4,65535
27751,2259,5,65535
27751,2259,6,65535
27751,2259,7,65535
27751,23339,0,17839
27751,23339,1,65535
27751,23339,2,2812
27751,23339,3,65535
27751,23339,4,65535
27751,23339,5,65535
27751,23339,6,65535
27751,23339,7,65535
27751,2812,0,17839
27751,2812,1,65535
27751,2812,2,2812
27751,2812,3,65535
27751,2812,4,65535
27751,2812,5,65535
27751,2812,6,65535
27751,2812,7,65535
27752,31699,0,17839
27752,31699,1,65535
27752,31699,2,2812
27752,31699,3,65535
27752,31699,4,65535
27752,31699,5,65535
27752,31699,6,65535
27752,31699,7,65535
27752,2259,0,17839
27752,2259,1,65535
27752,2259,2,2812
27752,2259,3,65535
27752,2259,4,65535
27752,2259,5,65535
27752,2259,6,65535
27752,2259,7,65535
27752,23339,0,17839
27752,23339,1,65535
27752,23339,2,2812
27752,23339,3,65535
27752,23339,4,65535
27752,23339,5,65535
27752,23339,6,65535
27752,23339,7,65535
27752,2812,0,17839
27752,2812,1,65535
27752,2812,2,2812
27752,2812,3,65535
27752,2812,4,65535
27752,2812,5,65535
27752,2812,6,65535
27752,2812,7,65535
27753,31699,0,17839
27753,31699,1,65535
27753,31699,2,2812
27753,31699,3,65535
27753,31699,4,65535
27753,31699,5,65535
27753,31699,6,65535
27753,31699,7,65535
27753,2259,0,17839
27753,2259,1,65535
27753,2259,2,2812
27753,2259,3,65535
27753,2259,4,65535
27753,2259,5,65535
27753,2259,6,65535
27753,2259,7,65535
27753,23339,0,17839
27753,23339,1,65535
27753,23339,2,2812
27753,23339,3,65535
27753,23339,4,65535
27753,23339,5,65535
27753,23339,6,65535
27753,23339,7,65535
27753,2812,0,17839
27753,2812,1,65535
27753,2812,2,2812
27753,2812,3,65535
27753,2812,4,65535
27753,2812,5,65535
27753,2812,6,65535
27753,2812,7,65535
27754,31699,0,17839
27754,31699,1,65535
27754,31699,2,2812
27754,31699,3,65535
27754,31699,4,65535
27754,31699,5,65535
27754,31699,6,65535
27754,31699,7,65535
27754,23339,0,17839
27754,23339,1,65535
27754,23339,2,2812
27754,23339,3,65535
27754,23339,4,65535
27754,23339,5,65535
27754,23339,6,65535
27754,23339,7,65535
27754,2259,0,17839
27754,2259,1,65535
27754,2259,2,2812
27754,2259,3,65535
27754,2259,4,65535
27754,2259,5,65535
27754,2259,6,65535
27754,2259,7,65535
27754,2812,0,17839
27754,2812,1,65535
27754,2812,2,2812
27754,2812,3,65535
27754,2812,4,65535
27754,2812,5,65535
27754,2812,6,65535
27754,2812,7,65535
27755,31699,0,17839
27755,31699,1,65535
27755,31699,2,2812
27755,31699,3,65535
27755,31699,4,65535
27755,31699,5,65535
27755,31699,6,65535
27755,31699,7,65535
27755,2259,0,17839
27755,2259,1,65535
27755,2259,2,2812
27755,2259,3,65535
27755,2259,4,65535
27755,2259,5,65535
27755,2259,6,65535
27755,2259,7,65535
27755,23339,0,17839
27755,23339,1,65535
27755,23339,2,2812
27755,23339,3,65535
27755,23339,4,65535
27755,23339,5,65535
27755,23339,6,65535
27755,23339,7,65535
27755,2812,0,17839
27755,2812,1,65535
27755,2812,2,2812
27755,2812,3,65535
27755,2812,4,65535
27755,2812,5,65535
27755,2812,6,65535
27755,2812,7,65535
27756,31699,0,17839
27756,31699,1,65535
27756,31699,2,2812
27756,31699,3,65535
27756,31699,4,65535
27756,31699,5,65535
27756,31699,6,65535
27756,31699,7,65535
27756,23339,0,17839
27756,23339,1,65535
27756,23339,2,2812
27756,23339,3,65535
27756,23339,4,65535
27756,23339,5,65535
27756,23339,6,65535
27756,23339,7,65535
27756,2259,0,17839
27756,2259,1,65535
27756,2259,2,2812
27756,2259,3,65535
27756,2259,4,65535
27756,2259,5,65535
27756,2259,6,65535
27756,2259,7,65535
27756,2812,0,17839
27756,2812,1,65535
27756,2812,2,2812
27756,2812,3,65535
27756,2812,4,65535
27756,2812,5,65535
27756,2812,6,65535
27756,2812,7,65535
27758,31699,0,17839
27758,31699,1,65535
27758,31699,2,2812
27758,31699,3,65535
27758,31699,4,65535
27758,31699,5,65535
27758,31699,6,65535
27758,31699,7,65535
27758,2259,0,17839
27758,2259,1,65535
27758,2259,2,2812
27758,2259,3,65535
27758,2259,4,65535
27758,2259,5,65535
27758,2259,6,65535
27758,2259,7,65535
27758,23339,0,17839
27758,23339,1,65535
27758,23339,2,2812
27758,23339,3,65535
27758,23339,4,65535
27758,23339,5,65535
27758,23339,6,65535
27758,23339,7,65535
27758,2812,0,17839
27758,2812,1,65535
27758,2812,2,2812
27758,2812,3,65535
27758,2812,4,65535
27758,2812,5,65535
27758,2812,6,65535
27758,2812,7,65535
27757,31699,0,17839
27757,31699,1,65535
27757,31699,2,2812
27757,31699,3,65535
27757,31699,4,65535
27757,31699,5,65535
27757,31699,6,65535
27757,31699,7,65535
27757,2259,0,17839
27757,2259,1,65535
27757,2259,2,2812
27757,2259,3,65535
27757,2259,4,65535
27757,2259,5,65535
27757,2259,6,65535
27757,2259,7,65535
27757,23339,0,17839
27757,23339,1,65535
27757,23339,2,2812
27757,23339,3,65535
27757,23339,4,65535
27757,23339,5,65535
27757,23339,6,65535
27757,23339,7,65535
27757,2812,0,17839
27757,2812,1,65535
27757,2812,2,2812
27757,2812,3,65535
27757,2812,4,65535
27757,2812,5,65535
27757,2812,6,65535
27757,2812,7,65535
27759,31699,0,17839
27759,31699,1,65535
27759,31699,2,2812
27759,31699,3,65535
27759,31699,4,65535
27759,31699,5,65535
27759,31699,6,65535
27759,31699,7,65535
27759,2259,0,17839
27759,2259,1,65535
27759,2259,2,2812
27759,2259,3,65535
27759,2259,4,65535
27759,2259,5,65535
27759,2259,6,65535
27759,2259,7,65535
27759,23339,0,17839
27759,23339,1,65535
27759,23339,2,2812
27759,23339,3,65535
27759,23339,4,65535
27759,23339,5,65535
27759,23339,6,65535
27759,23339,7,65535
27759,2812,0,17839
27759,2812,1,65535
27759,2812,2,2812
27759,2812,3,65535
27759,2812,4,65535
27759,2812,5,65535
27759,2812,6,65535
27759,2812,7,65535
27760,31699,0,17839
27760,31699,1,65535
27760,31699,2,2812
27760,31699,3,65535
27760,31699,4,65535
27760,31699,5,65535
27760,31699,6,65535
27760,31699,7,65535
27760,2259,0,17839
27760,2259,1,65535
27760,2259,2,2812
27760,2259,3,65535
27760,2259,4,65535
27760,2259,5,65535
27760,2259,6,65535
27760,2259,7,65535
27760,23339,0,17839
27760,23339,1,65535
27760,23339,2,2812
27760,23339,3,65535
27760,23339,4,65535
27760,23339,5,65535
27760,23339,6,65535
27760,23339,7,65535
27760,2812,0,17839
27760,2812,1,65535
27760,2812,2,2812
27760,2812,3,65535
27760,2812,4,65535
27760,2812,5,65535
27760,2812,6,65535
27760,2812,7,65535
27761,31699,0,17839
27761,31699,1,65535
27761,31699,2,2812
27761,31699,3,65535
27761,31699,4,65535
27761,31699,5,65535
27761,31699,6,65535
27761,31699,7,65535
27761,23339,0,17839
27761,23339,1,65535
27761,23339,2,2812
27761,23339,3,65535
27761,23339,4,65535
27761,23339,5,65535
27761,23339,6,65535
27761,23339,7,65535
27761,2259,0,17839
27761,2259,1,65535
27761,2259,2,2812
27761,2259,3,65535
27761,2259,4,65535
27761,2259,5,65535
27761,2259,6,65535
27761,2259,7,65535
27761,2812,0,17839
27761,2812,1,65535
27761,2812,2,2812
27761,2812,3,65535
27761,2812,4,65535
27761,2812,5,65535
27761,2812,6,65535
27761,2812,7,65535
27762,31699,0,17839
27762,31699,1,65535
27762,31699,2,2812
27762,31699,3,65535
27762,31699,4,65535
27762,31699,5,65535
27762,31699,6,65535
27762,31699,7,65535
27762,23339,0,17839
27762,23339,1,65535
27762,23339,2,2812
27762,23339,3,65535
27762,23339,4,65535
27762,23339,5,65535
27762,23339,6,65535
27762,23339,7,65535
27762,2259,0,17839
27762,2259,1,65535
27762,2259,2,2812
27762,2259,3,65535
27762,2259,4,65535
27762,2259,5,65535
27762,2259,6,65535
27762,2259,7,65535
27762,2812,0,17839
27762,2812,1,65535
27762,2812,2,2812
27762,2812,3,65535
27762,2812,4,65535
27762,2812,5,65535
27762,2812,6,65535
27762,2812,7,65535
27763,31699,0,17839
27763,31699,1,65535
27763,31699,2,2812
27763,31699,3,65535
27763,31699,4,65535
27763,31699,5,65535
27763,31699,6,65535
27763,31699,7,65535
27763,23339,0,17839
27763,23339,1,65535
27763,23339,2,2812
27763,23339,3,65535
27763,23339,4,65535
27763,23339,5,65535
27763,23339,6,65535
27763,23339,7,65535
27763,2259,0,17839
27763,2259,1,65535
27763,2259,2,2812
27763,2259,3,65535
27763,2259,4,65535
27763,2259,5,65535
27763,2259,6,65535
27763,2259,7,65535
27763,2812,0,17839
27763,2812,1,65535
27763,2812,2,2812
27763,2812,3,65535
27763,2812,4,65535
27763,2812,5,65535
27763,2812,6,65535
27763,2812,7,65535
27764,31699,0,17839
27764,31699,1,65535
27764,31699,2,2812
27764,31699,3,65535
27764,31699,4,65535
27764,31699,5,65535
27764,31699,6,65535
27764,31699,7,65535
27764,2259,0,17839
27764,2259,1,65535
27764,2259,2,2812
27764,2259,3,65535
27764,2259,4,65535
27764,2259,5,65535
27764,2259,6,65535
27764,2259,7,65535
27764,23339,0,17839
27764,23339,1,65535
27764,23339,2,2812
27764,23339,3,65535
27764,23339,4,65535
27764,23339,5,65535
27764,23339,6,65535
27764,23339,7,65535
27764,2812,0,17839
27764,2812,1,65535
27764,2812,2,2812
27764,2812,3,65535
27764,2812,4,65535
27764,2812,5,65535
27764,2812,6,65535
27764,2812,7,65535
27765,31699,0,17839
27765,31699,1,65535
27765,31699,2,2812
27765,31699,3,65535
27765,31699,4,65535
27765,31699,5,65535
27765,31699,6,65535
27765,31699,7,65535
27765,23339,0,17839
27765,23339,1,65535
27765,23339,2,2812
27765,23339,3,65535
27765,23339,4,65535
27765,23339,5,65535
27765,23339,6,65535
27765,23339,7,65535
27765,2259,0,17839
27765,2259,1,65535
27765,2259,2,2812
27765,2259,3,65535
27765,2259,4,65535
27765,2259,5,65535
27765,2259,6,65535
27765,2259,7,65535
27765,2812,0,17839
27765,2812,1,65535
27765,2812,2,2812
27765,2812,3,65535
27765,2812,4,65535
27765,2812,5,65535
27765,2812,6,65535
27765,2812,7,65535
27766,31699,0,17839
27766,31699,1,65535
27766,31699,2,2812
27766,31699,3,65535
27766,31699,4,65535
27766,31699,5,65535
27766,31699,6,65535
27766,31699,7,65535
27766,2259,0,17839
27766,2259,1,65535
27766,2259,2,2812
27766,2259,3,65535
27766,2259,4,65535
27766,2259,5,65535
27766,2259,6,65535
27766,2259,7,65535
27766,23339,0,17839
27766,23339,1,65535
27766,23339,2,2812
27766,23339,3,65535
27766,23339,4,65535
27766,23339,5,65535
27766,23339,6,65535
27766,23339,7,65535
27766,2812,0,17839
27766,2812,1,65535
27766,2812,2,2812
27766,2812,3,65535
27766,2812,4,65535
27766,2812,5,65535
27766,2812,6,65535
27766,2812,7,65535
27767,31699,0,17839
27767,31699,1,65535
27767,31699,2,2812
27767,31699,3,65535
27767,31699,4,65535
27767,31699,5,65535
27767,31699,6,65535
27767,31699,7,65535
27767,2259,0,17839
27767,2259,1,65535
27767,2259,2,2812
27767,2259,3,65535
27767,2259,4,65535
27767,2259,5,65535
27767,2259,6,65535
27767,2259,7,65535
27767,23339,0,17839
27767,23339,1,65535
27767,23339,2,2812
27767,23339,3,65535
27767,23339,4,65535
27767,23339,5,65535
27767,23339,6,65535
27767,23339,7,65535
27767,2812,0,17839
27767,2812,1,65535
27767,2812,2,2812
27767,2812,3,65535
27767,2812,4,65535
27767,2812,5,65535
27767,2812,6,65535
27767,2812,7,65535
27768,31699,0,17839
27768,31699,1,65535
27768,31699,2,2812
27768,31699,3,65535
27768,31699,4,65535
27768,31699,5,65535
27768,31699,6,65535
27768,31699,7,65535
27768,2259,0,17839
27768,2259,1,65535
27768,2259,2,2812
27768,2259,3,65535
27768,2259,4,65535
27768,2259,5,65535
27768,2259,6,65535
27768,2259,7,65535
27768,23339,0,17839
27768,23339,1,65535
27768,23339,2,2812
27768,23339,3,65535
27768,23339,4,65535
27768,23339,5,65535
27768,23339,6,65535
27768,23339,7,65535
27768,2812,0,17839
27768,2812,1,65535
27768,2812,2,2812
27768,2812,3,65535
27768,2812,4,65535
27768,2812,5,65535
27768,2812,6,65535
27768,2812,7,65535
27769,31699,0,17839
27769,31699,1,65535
27769,31699,2,2812
27769,31699,3,65535
27769,31699,4,65535
27769,31699,5,65535
27769,31699,6,65535
27769,31699,7,65535
27769,23339,0,17839
27769,23339,1,65535
27769,23339,2,2812
27769,23339,3,65535
27769,23339,4,65535
27769,23339,5,65535
27769,23339,6,65535
27769,23339,7,65535
27769,2259,0,17839
27769,2259,1,65535
27769,2259,2,2812
27769,2259,3,65535
27769,2259,4,65535
27769,2259,5,65535
27769,2259,6,65535
27769,2259,7,65535
27769,2812,0,17839
27769,2812,1,65535
27769,2812,2,2812
27769,2812,3,65535
27769,2812,4,65535
27769,2812,5,65535
27769,2812,6,65535
27769,2812,7,65535
27770,31699,0,17839
27770,31699,1,65535
27770,31699,2,2812
27770,31699,3,65535
27770,31699,4,65535
27770,31699,5,65535
27770,31699,6,65535
27770,31699,7,65535
27770,2259,0,17839
27770,2259,1,65535
27770,2259,2,2812
27770,2259,3,65535
27770,2259,4,65535
27770,2259,5,65535
27770,2259,6,65535
27770,2259,7,65535
27770,23339,0,17839
27770,23339,1,65535
27770,23339,2,2812
27770,23339,3,65535
27770,23339,4,65535
27770,23339,5,65535
27770,23339,6,65535
27770,23339,7,65535
27770,2812,0,17839
27770,2812,1,65535
27770,2812,2,2812
27770,2812,3,65535
27770,2812,4,65535
27770,2812,5,65535
27770,2812,6,65535
27770,2812,7,65535
27771,31699,0,17839
27771,31699,1,65535
27771,31699,2,2812
27771,31699,3,65535
27771,31699,4,65535
27771,31699,5,65535
27771,31699,6,65535
27771,31699,7,65535
27771,2259,0,17839
27771,2259,1,65535
27771,2259,2,2812
27771,2259,3,65535
27771,2259,4,65535
27771,2259,5,65535
27771,2259,6,65535
27771,2259,7,65535
27771,23339,0,17839
27771,23339,1,65535
27771,23339,2,2812
27771,23339,3,65535
27771,23339,4,65535
27771,23339,5,65535
27771,23339,6,65535
27771,23339,7,65535
27771,2812,0,17839
27771,2812,1,65535
27771,2812,2,2812
27771,2812,3,65535
27771,2812,4,65535
27771,2812,5,65535
27771,2812,6,65535
27771,2812,7,65535
27772,31699,0,17839
27772,31699,1,65535
27772,31699,2,2812
27772,31699,3,65535
27772,31699,4,65535
27772,31699,5,65535
27772,31699,6,65535
27772,31699,7,65535
27772,23339,0,17839
27772,23339,1,65535
27772,23339,2,2812
27772,23339,3,65535
27772,23339,4,65535
27772,23339,5,65535
27772,23339,6,65535
27772,23339,7,65535
27772,2259,0,17839
27772,2259,1,65535
27772,2259,2,2812
27772,2259,3,65535
27772,2259,4,65535
27772,2259,5,65535
27772,2259,6,65535
27772,2259,7,65535
27772,2812,0,17839
27772,2812,1,65535
27772,2812,2,2812
27772,2812,3,65535
27772,2812,4,65535
27772,2812,5,65535
27772,2812,6,65535
27772,2812,7,65535
27773,2259,0,17839
27773,2259,1,65535
27773,2259,2,65535
27773,2259,3,65535
27773,2259,4,65535
27773,2259,5,65535
27773,2259,6,65535
27773,2259,7,65535
27773,31699,0,17839
27773,31699,1,65535
27773,31699,2,2812
27773,31699,3,65535
27773,31699,4,65535
27773,31699,5,65535
27773,31699,6,65535
27773,31699,7,65535
27773,23339,0,17839
27773,23339,1,65535
27773,23339,2,2812
27773,23339,3,65535
27773,23339,4,65535
27773,23339,5,65535
27773,23339,6,65535
27773,23339,7,65535
27773,2812,0,17839
27773,2812,1,65535
27773,2812,2,2812
27773,2812,3,65535
27773,2812,4,65535
27773,2812,5,65535
27773,2812,6,65535
27773,2812,7,65535
27774,31699,0,17839
27774,31699,1,65535
27774,31699,2,2812
27774,31699,3,65535
27774,31699,4,65535
27774,31699,5,65535
27774,31699,6,65535
27774,31699,7,65535
27774,23339,0,17839
27774,23339,1,65535
27774,23339,2,2812
27774,23339,3,65535
27774,23339,4,65535
27774,23339,5,65535
27774,23339,6,65535
27774,23339,7,65535
27774,2259,0,17839
27774,2259,1,65535
27774,2259,2,2812
27774,2259,3,65535
27774,2259,4,65535
27774,2259,5,65535
27774,2259,6,65535
27774,2259,7,65535
27774,2812,0,17839
27774,2812,1,65535
27774,2812,2,2812
27774,2812,3,65535
27774,2812,4,65535
27774,2812,5,65535
27774,2812,6,65535
27774,2812,7,65535
27775,31699,0,17839
27775,31699,1,65535
27775,31699,2,2812
27775,31699,3,65535
27775,31699,4,65535
27775,31699,5,65535
27775,31699,6,65535
27775,31699,7,65535
27775,2259,0,17839
27775,2259,1,65535
27775,2259,2,2812
27775,2259,3,65535
27775,2259,4,65535
27775,2259,5,65535
27775,2259,6,65535
27775,2259,7,65535
27775,23339,0,17839
27775,23339,1,65535
27775,23339,2,2812
27775,23339,3,65535
27775,23339,4,65535
27775,23339,5,65535
27775,23339,6,65535
27775,23339,7,65535
27775,2812,0,17839
27775,2812,1,65535
27775,2812,2,2812
27775,2812,3,65535
27775,2812,4,65535
27775,2812,5,65535
27775,2812,6,65535
27775,2812,7,65535
27776,31699,0,17839
27776,31699,1,65535
27776,31699,2,2812
27776,31699,3,65535
27776,31699,4,65535
27776,31699,5,65535
27776,31699,6,65535
27776,31699,7,65535
27776,23339,0,17839
27776,23339,1,65535
27776,23339,2,2812
27776,23339,3,65535
27776,23339,4,65535
27776,23339,5,65535
27776,23339,6,65535
27776,23339,7,65535
27776,2259,0,17839
27776,2259,1,65535
27776,2259,2,2812
27776,2259,3,65535
27776,2259,4,65535
27776,2259,5,65535
27776,2259,6,65535
27776,2259,7,65535
27776,2812,0,17839
27776,2812,1,65535
27776,2812,2,2812
27776,2812,3,65535
27776,2812,4,65535
27776,2812,5,65535
27776,2812,6,65535
27776,2812,7,65535
27777,31699,0,17839
27777,31699,1,65535
27777,31699,2,2812
27777,31699,3,65535
27777,31699,4,65535
27777,31699,5,65535
27777,31699,6,65535
27777,31699,7,65535
27777,2259,0,17839
27777,2259,1,65535
27777,2259,2,2812
27777,2259,3,65535
27777,2259,4,65535
27777,2259,5,65535
27777,2259,6,65535
27777,2259,7,65535
27777,23339,0,17839
27777,23339,1,65535
27777,23339,2,2812
27777,23339,3,65535
27777,23339,4,65535
27777,23339,5,65535
27777,23339,6,65535
27777,23339,7,65535
27777,2812,0,17839
27777,2812,1,65535
27777,2812,2,2812
27777,2812,3,65535
27777,2812,4,65535
27777,2812,5,65535
27777,2812,6,65535
27777,2812,7,65535
27778,31699,0,17839
27778,31699,1,65535
27778,31699,2,2812
27778,31699,3,65535
27778,31699,4,65535
27778,31699,5,65535
27778,31699,6,65535
27778,31699,7,65535
27778,2259,0,17839
27778,2259,1,65535
27778,2259,2,2812
27778,2259,3,65535
27778,2259,4,65535
27778,2259,5,65535
27778,2259,6,65535
27778,2259,7,65535
27778,23339,0,17839
27778,23339,1,65535
27778,23339,2,2812
27778,23339,3,65535
27778,23339,4,65535
27778,23339,5,65535
27778,23339,6,65535
27778,23339,7,65535
27778,2812,0,17839
27778,2812,1,65535
27778,2812,2,2812
27778,2812,3,65535
27778,2812,4,65535
27778,2812,5,65535
27778,2812,6,65535
27778,2812,7,65535
27779,2259,0,17839
27779,2259,1,65535
27779,2259,2,2812
27779,2259,3,65535
27779,2259,4,65535
27779,2259,5,65535
27779,2259,6,65535
27779,2259,7,65535
27779,31699,0,17839
27779,31699,1,65535
27779,31699,2,2812
27779,31699,3,65535
27779,31699,4,65535
27779,31699,5,65535
27779,31699,6,65535
27779,31699,7,65535
27779,23339,0,17839
27779,23339,1,65535
27779,23339,2,2812
27779,23339,3,65535
27779,23339,4,65535
27779,23339,5,65535
27779,23339,6,65535
27779,23339,7,65535
27779,2812,0,17839
27779,2812,1,65535
27779,2812,2,2812
27779,2812,3,65535
27779,2812,4,65535
27779,2812,5,65535
27779,2812,6,65535
27779,2812,7,65535
27780,31699,0,17839
27780,31699,1,65535
27780,31699,2,2812
27780,31699,3,65535
27780,31699,4,65535
27780,31699,5,65535
27780,31699,6,65535
27780,31699,7,65535
27780,2259,0,17839
27780,2259,1,65535
27780,2259,2,2812
27780,2259,3,65535
27780,2259,4,65535
27780,2259,5,65535
27780,2259,6,65535
27780,2259,7,65535
27780,23339,0,17839
27780,23339,1,65535
27780,23339,2,2812
27780,23339,3,65535
27780,23339,4,65535
27780,23339,5,65535
27780,23339,6,65535
27780,23339,7,65535
27780,2812,0,17839
27780,2812,1,65535
27780,2812,2,2812
27780,2812,3,65535
27780,2812,4,65535
27780,2812,5,65535
27780,2812,6,65535
27780,2812,7,65535
27781,31699,0,17839
27781,31699,1,65535
27781,31699,2,2812
27781,31699,3,65535
27781,31699,4,65535
27781,31699,5,65535
27781,31699,6,65535
27781,31699,7,65535
27781,23339,0,17839
27781,23339,1,65535
27781,23339,2,2812
27781,23339,3,65535
27781,23339,4,65535
27781,23339,5,65535
27781,23339,6,65535
27781,23339,7,65535
27781,2259,0,17839
27781,2259,1,65535
27781,2259,2,2812
27781,2259,3,65535
