rolling,AnchorId,TagID,Distance,RXL,FPL
49028,20324,17839,293,64,73
49032,17839,20324,298,67,73
49032,20324,17839,292,64,73
49033,17839,20324,298,67,73
49033,20324,17839,301,64,73
49034,17839,20324,292,67,75
49034,20324,17839,301,65,73
49035,17839,20324,301,65,71
49035,20324,17839,296,64,73
49036,17839,20324,301,65,73
49036,20324,17839,296,64,73
49037,17839,20324,296,67,74
49037,20324,17839,305,64,71
49038,17839,20324,296,65,73
49038,20324,17839,295,64,73
49039,17839,20324,305,67,73
49039,20324,17839,299,64,73
49040,17839,20324,295,67,73
49040,20324,17839,304,65,75
49041,17839,20324,299,65,73
49041,20324,17839,297,65,73
49042,17839,20324,304,65,73
49042,20324,17839,297,64,73
49044,17839,20324,297,65,73
49044,20324,17839,297,64,73
49043,17839,20324,297,67,73
49043,20324,17839,304,65,74
49045,17839,20324,304,67,73
49045,20324,17839,295,64,73
49046,17839,20324,297,67,75
49046,20324,17839,302,65,75
49047,17839,20324,295,65,73
49047,20324,17839,290,65,74
49048,17839,20324,302,65,73
49048,20324,17839,292,65,73
49049,17839,20324,290,67,73
49049,20324,17839,302,65,74
49050,17839,20324,292,67,73
49050,20324,17839,299,65,73
49051,17839,20324,302,65,73
49051,20324,17839,289,65,73
49052,17839,20324,299,67,73
49052,20324,17839,293,64,74
49053,17839,20324,289,67,75
49053,20324,17839,303,65,73
49054,17839,20324,293,65,73
49054,20324,17839,296,64,73
49055,17839,20324,303,67,73
49055,20324,17839,299,64,73
49056,17839,20324,296,67,75
49056,20324,17839,299,65,73
49057,17839,20324,299,65,73
49057,20324,17839,295,64,73
49058,17839,20324,299,65,73
49058,20324,17839,300,64,73
49059,17839,20324,295,67,74
49059,20324,17839,307,65,73
49060,17839,20324,300,65,73
49060,20324,17839,291,65,73
49061,17839,20324,307,65,71
49061,20324,17839,295,64,73
49063,17839,20324,295,65,71
49063,20324,17839,297,64,73
49062,17839,20324,291,67,74
49062,20324,17839,302,65,73
49064,17839,20324,302,67,73
49064,20324,17839,296,65,74
49065,17839,20324,297,67,73
49065,20324,17839,299,65,73
49066,17839,20324,296,65,73
49066,20324,17839,297,64,73
49067,17839,20324,299,67,73
49067,20324,17839,302,65,74
49068,17839,20324,297,65,74
49068,20324,17839,292,65,74
49070,17839,20324,292,67,74
49070,20324,17839,302,64,71
49069,17839,20324,302,67,73
49069,20324,17839,291,65,73
49072,17839,20324,302,67,73
49072,20324,17839,292,65,74
49071,17839,20324,291,65,73
49071,20324,17839,294,65,73
49073,17839,20324,294,65,74
49073,20324,17839,300,65,73
49074,17839,20324,292,67,73
49074,20324,17839,289,65,73
49076,17839,20324,289,65,73
49076,20324,17839,299,64,73
49075,17839,20324,300,67,73
49075,20324,17839,302,65,75
49077,17839,20324,302,67,73
49077,20324,17839,299,68,76
49078,17839,20324,299,67,73
49078,20324,17839,305,68,75
49079,17839,20324,299,65,73
49079,20324,17839,297,64,73
49080,17839,20324,305,67,73
49080,20324,17839,294,64,73
49081,17839,20324,297,65,74
49081,20324,17839,296,67,74
49082,17839,20324,294,65,73
49082,20324,17839,298,64,73
49083,17839,20324,296,67,73
49083,20324,17839,297,65,74
49084,17839,20324,298,65,74
49084,20324,17839,294,65,74
49085,17839,20324,297,65,73
49085,20324,17839,293,64,73
49086,17839,20324,294,65,71
49086,20324,17839,301,65,75
49087,17839,20324,293,65,73
49087,20324,17839,297,64,73
49088,17839,20324,301,65,73
49088,20324,17839,301,64,73
49090,17839,20324,301,65,73
49090,20324,17839,297,64,73
49089,17839,20324,297,67,74
49089,20324,17839,299,65,73
49091,17839,20324,299,67,73
49091,20324,17839,295,65,74
49092,17839,20324,297,65,73
49092,20324,17839,300,65,73
49093,17839,20324,295,67,73
49093,20324,17839,293,64,73
49095,17839,20324,293,65,73
49095,20324,17839,297,64,73
49094,17839,20324,300,67,74
49094,20324,17839,303,65,75
49096,17839,20324,303,67,73
49096,20324,17839,304,64,73
49097,17839,20324,297,67,74
49097,20324,17839,297,65,73
49098,17839,20324,304,65,71
49098,20324,17839,294,64,73
49099,17839,20324,297,67,74
49099,20324,17839,304,65,75
49101,17839,20324,304,65,73
49101,20324,17839,298,64,73
49100,17839,20324,294,65,73
49100,20324,17839,296,64,73
49102,17839,20324,296,67,74
49102,20324,17839,298,65,74
49103,17839,20324,298,65,73
49103,20324,17839,299,64,73
49104,17839,20324,298,67,74
49104,20324,17839,301,65,74
49106,17839,20324,301,65,73
49106,20324,17839,302,64,73
49105,17839,20324,299,65,73
49105,20324,17839,292,65,73
49107,17839,20324,292,65,73
49107,20324,17839,294,65,74
49108,17839,20324,302,67,73
49108,20324,17839,298,64,73
49109,17839,20324,294,67,74
49109,20324,17839,300,65,73
49110,17839,20324,298,67,73
49110,20324,17839,291,69,76
49111,17839,20324,300,67,73
49111,20324,17839,297,65,74
49112,17839,20324,291,65,73
49112,20324,17839,301,64,73
49113,17839,20324,297,67,73
49113,20324,17839,300,65,73
49114,17839,20324,301,65,74
49114,20324,17839,296,65,73
49115,17839,20324,300,65,71
49115,20324,17839,296,64,73
49116,17839,20324,296,67,75
49116,20324,17839,296,65,73
49117,17839,20324,296,67,73
49117,20324,17839,291,64,73
49118,17839,20324,296,67,75
49118,20324,17839,302,65,75
49119,17839,20324,291,65,73
49119,20324,17839,299,64,73
49120,17839,20324,302,67,73
49120,20324,17839,294,65,74
49121,17839,20324,299,65,73
49121,20324,17839,298,64,73
49122,17839,20324,294,67,73
49122,20324,17839,303,64,73
49123,17839,20324,298,65,74
49123,20324,17839,296,67,74
49124,17839,20324,303,67,73
49124,20324,17839,293,64,73
49125,17839,20324,296,67,74
49125,20324,17839,301,65,73
49126,17839,20324,293,67,73
49126,20324,17839,292,65,73
49127,17839,20324,301,67,74
49127,20324,17839,304,65,73
49128,17839,20324,292,65,73
49128,20324,17839,290,65,73
49129,17839,20324,304,67,73
49129,20324,17839,305,65,75
49130,17839,20324,290,67,73
49130,20324,17839,291,65,73
49131,17839,20324,305,67,73
49131,20324,17839,294,64,74
49132,17839,20324,291,65,74
49132,20324,17839,294,65,73
49133,17839,20324,294,65,73
49133,20324,17839,296,65,74
49134,17839,20324,294,65,74
49134,20324,17839,300,65,73
49135,17839,20324,296,67,73
49135,20324,17839,292,64,73
49136,17839,20324,300,65,74
49136,20324,17839,296,65,73
49137,17839,20324,292,67,73
49137,20324,17839,292,65,73
49138,17839,20324,296,67,74
49138,20324,17839,301,65,73
49139,17839,20324,292,67,73
49139,20324,17839,299,64,73
49140,17839,20324,301,67,74
49140,20324,17839,303,68,75
49141,17839,20324,299,65,71
49141,20324,17839,293,65,73
49142,17839,20324,303,65,71
49142,20324,17839,302,65,73
49143,17839,20324,293,65,73
49143,20324,17839,292,65,73
49144,17839,20324,302,67,74
49144,20324,17839,305,65,74
49145,17839,20324,292,65,73
49145,20324,17839,294,64,73
49146,17839,20324,305,67,73
49146,20324,17839,307,68,74
49147,17839,20324,294,65,73
49147,20324,17839,301,69,75
49148,17839,20324,307,67,74
49148,20324,17839,302,65,74
49149,17839,20324,301,67,73
49149,20324,17839,298,64,73
49150,17839,20324,302,67,73
49150,20324,17839,293,64,74
49151,17839,20324,298,65,73
49151,20324,17839,297,64,73
49152,17839,20324,293,65,71
49152,20324,17839,300,65,74
49153,17839,20324,297,65,73
49153,20324,17839,293,65,73
49154,17839,20324,300,65,71
49154,20324,17839,297,65,74
49155,17839,20324,293,67,73
49155,20324,17839,301,64,71
49156,17839,20324,297,67,73
49156,20324,17839,296,65,74
49157,17839,20324,301,65,73
49157,20324,17839,292,65,74
49158,17839,20324,296,67,74
49158,20324,17839,303,65,71
49159,17839,20324,292,65,73
49159,20324,17839,295,65,73
49161,17839,20324,295,67,73
49161,20324,17839,290,65,73
49160,17839,20324,303,67,74
49160,20324,17839,306,65,73
49162,17839,20324,306,67,74
49162,20324,17839,303,65,73
49163,17839,20324,290,67,73
49163,20324,17839,293,65,73
49164,17839,20324,303,65,74
49164,20324,17839,299,65,73
49165,17839,20324,293,67,73
49165,20324,17839,302,64,73
49166,17839,20324,299,65,73
49166,20324,17839,295,65,73
49167,17839,20324,302,67,73
49167,20324,17839,299,64,73
49168,17839,20324,295,67,74
49168,20324,17839,293,65,73
49169,17839,20324,299,67,73
49169,20324,17839,294,64,73
49172,17839,20324,297,65,73
49172,20324,17839,289,65,74
49171,17839,20324,294,67,73
49171,20324,17839,305,65,74
49170,17839,20324,293,65,73
49170,20324,17839,297,64,73
49173,17839,20324,305,65,74
49173,20324,17839,301,65,71
49174,17839,20324,289,67,73
49174,20324,17839,300,65,74
49175,17839,20324,301,65,73
49175,20324,17839,291,65,73
49177,17839,20324,291,65,73
49177,20324,17839,293,64,73
49176,17839,20324,300,65,71
49176,20324,17839,297,65,75
49178,17839,20324,297,67,74
49178,20324,17839,303,65,73
49179,17839,20324,293,65,73
49179,20324,17839,298,65,73
49180,17839,20324,303,65,74
49180,20324,17839,298,64,73
49181,17839,20324,298,67,73
49181,20324,17839,296,64,73
49182,17839,20324,298,65,73
49182,20324,17839,291,65,73
49183,17839,20324,296,67,71
49183,20324,17839,297,65,74
49184,17839,20324,291,65,73
49184,20324,17839,296,64,73
49185,17839,20324,297,67,74
49185,20324,17839,303,65,73
49187,17839,20324,303,67,74
49187,20324,17839,299,65,73
49186,17839,20324,296,67,73
49186,20324,17839,296,64,73
49188,17839,20324,296,67,73
49188,20324,17839,303,64,73
49189,17839,20324,299,65,73
49189,20324,17839,293,65,73
49190,17839,20324,303,67,73
49190,20324,17839,299,65,74
49191,17839,20324,293,65,71
49191,20324,17839,298,64,73
49192,17839,20324,299,67,74
49192,20324,17839,299,65,73
49193,17839,20324,298,67,73
49193,20324,17839,294,64,73
49194,17839,20324,299,65,73
49194,20324,17839,292,65,74
49197,17839,20324,300,67,74
49197,20324,17839,303,65,75
49196,17839,20324,292,65,73
49196,20324,17839,296,65,73
49195,17839,20324,294,67,73
49195,20324,17839,300,65,74
49198,17839,20324,296,67,73
49198,20324,17839,294,64,73
49199,17839,20324,303,65,74
49199,20324,17839,300,65,73
49200,17839,20324,294,67,73
49200,20324,17839,296,64,73
49201,17839,20324,300,65,73
49201,20324,17839,298,65,73
49202,17839,20324,296,67,73
49202,20324,17839,302,65,75
49203,17839,20324,298,65,73
49203,20324,17839,294,65,73
49204,17839,20324,302,65,73
49204,20324,17839,297,64,73
49205,17839,20324,294,67,73
49205,20324,17839,302,64,74
49206,17839,20324,297,65,73
49206,20324,17839,290,64,73
49207,17839,20324,302,67,74
49207,20324,17839,304,65,73
49208,17839,20324,290,65,73
49208,20324,17839,297,64,73
49209,17839,20324,304,65,73
49209,20324,17839,295,64,73
49210,17839,20324,297,67,73
49210,20324,17839,301,64,74
49211,17839,20324,295,65,73
49211,20324,17839,298,64,73
49212,17839,20324,301,67,75
49212,20324,17839,302,65,73
49213,17839,20324,298,65,73
49213,20324,17839,290,64,73
49214,17839,20324,302,65,73
49214,20324,17839,296,64,73
49215,17839,20324,290,67,73
49215,20324,17839,295,65,74
49216,17839,20324,296,65,71
49216,20324,17839,297,65,73
49217,17839,20324,295,65,74
49217,20324,17839,301,65,73
49218,17839,20324,297,67,73
49218,20324,17839,295,64,73
49219,17839,20324,301,65,73
49219,20324,17839,291,65,73
49220,17839,20324,295,65,75
49220,20324,17839,300,65,73
49223,17839,20324,296,65,71
49223,20324,17839,296,65,74
49222,17839,20324,300,65,74
49222,20324,17839,301,65,73
49221,17839,20324,291,67,73
49221,20324,17839,296,64,73
49225,17839,20324,296,67,74
49225,20324,17839,300,64,71
49224,17839,20324,301,65,73
49224,20324,17839,295,65,73
49226,17839,20324,295,67,73
49226,20324,17839,302,64,74
49227,17839,20324,300,65,71
49227,20324,17839,297,64,73
49228,17839,20324,302,67,74
49228,20324,17839,298,67,74
49230,17839,20324,298,65,73
49230,20324,17839,295,64,71
49229,17839,20324,297,67,73
49229,20324,17839,293,64,73
49231,17839,20324,293,67,74
49231,20324,17839,302,65,73
49232,17839,20324,295,67,73
49232,20324,17839,295,64,73
49233,17839,20324,302,65,73
49233,20324,17839,291,65,73
49234,17839,20324,295,67,74
49234,20324,17839,298,65,74
49235,17839,20324,291,67,73
49235,20324,17839,295,64,73
49236,17839,20324,298,65,73
49236,20324,17839,296,64,71
49237,17839,20324,295,65,73
49237,20324,17839,294,65,74
49238,17839,20324,296,67,74
49238,20324,17839,305,65,73
49239,17839,20324,294,67,73
49239,20324,17839,296,64,73
49240,17839,20324,305,67,74
49240,20324,17839,295,64,73
49243,17839,20324,302,65,73
49243,20324,17839,293,65,74
49242,17839,20324,295,67,73
49242,20324,17839,295,64,73
49241,17839,20324,296,65,73
49241,20324,17839,302,65,75
49244,17839,20324,295,67,74
49244,20324,17839,301,65,73
49245,17839,20324,293,67,73
49245,20324,17839,300,65,73
49248,17839,20324,294,65,73
49248,20324,17839,300,64,73
49247,17839,20324,300,67,74
49247,20324,17839,302,65,73
49246,17839,20324,301,65,73
49246,20324,17839,294,65,74
49249,17839,20324,302,65,73
49249,20324,17839,295,65,73
49250,17839,20324,300,67,74
49250,20324,17839,300,65,75
49251,17839,20324,295,67,73
49251,20324,17839,299,64,73
49252,17839,20324,300,67,73
49252,20324,17839,295,65,73
49253,17839,20324,299,65,74
49253,20324,17839,296,67,74
49254,17839,20324,295,67,73
49254,20324,17839,303,64,74
49255,17839,20324,296,65,71
49255,20324,17839,295,65,73
49257,17839,20324,295,67,74
49257,20324,17839,302,65,74
49256,17839,20324,303,67,73
49256,20324,17839,294,65,74
49258,17839,20324,294,67,73
49258,20324,17839,293,65,73
49259,17839,20324,302,65,73
49259,20324,17839,296,64,71
49260,17839,20324,293,67,75
49260,20324,17839,302,65,71
49261,17839,20324,296,67,73
49261,20324,17839,294,64,73
49262,17839,20324,302,65,73
49262,20324,17839,293,65,73
49263,17839,20324,294,65,74
49263,20324,17839,303,65,73
49264,17839,20324,293,67,73
49264,20324,17839,290,65,74
49265,17839,20324,303,67,73
49265,20324,17839,292,64,73
49267,17839,20324,292,67,74
49267,20324,17839,301,65,74
49266,17839,20324,290,65,73
49266,20324,17839,296,65,73
49268,17839,20324,296,67,73
49268,20324,17839,300,64,73
49269,17839,20324,301,65,73
49269,20324,17839,294,65,73
49270,17839,20324,300,67,73
49270,20324,17839,295,65,73
49271,17839,20324,294,67,73
49271,20324,17839,304,65,75
49272,17839,20324,295,65,71
49272,20324,17839,296,64,73
49273,17839,20324,304,65,73
49273,20324,17839,294,64,73
49274,17839,20324,296,67,74
49274,20324,17839,297,65,73
49275,17839,20324,294,67,71
49275,20324,17839,295,65,74
49276,17839,20324,297,65,73
49276,20324,17839,300,64,73
49277,17839,20324,295,65,73
49277,20324,17839,299,65,73
49278,17839,20324,300,67,73
49278,20324,17839,303,65,75
49279,17839,20324,299,67,73
49279,20324,17839,301,64,73
49280,17839,20324,303,65,73
49280,20324,17839,297,64,73
49282,17839,20324,297,67,73
49282,20324,17839,302,65,74
49281,17839,20324,301,65,73
49281,20324,17839,301,65,73
49283,17839,20324,301,67,73
49283,20324,17839,292,65,73
49284,17839,20324,302,65,73
49284,20324,17839,293,65,73
49285,17839,20324,292,67,73
49285,20324,17839,302,65,75
49286,17839,20324,293,65,73
49286,20324,17839,300,64,73
49288,17839,20324,300,65,74
49288,20324,17839,302,65,73
49287,17839,20324,302,65,73
49287,20324,17839,294,65,73
49289,17839,20324,294,65,73
49289,20324,17839,299,69,76
49290,17839,20324,302,67,73
49290,20324,17839,302,64,73
49291,17839,20324,299,67,73
49291,20324,17839,295,64,73
49292,17839,20324,302,67,74
49292,20324,17839,303,65,73
49293,17839,20324,295,67,71
49293,20324,17839,294,64,73
49294,17839,20324,303,65,73
49294,20324,17839,293,65,73
49295,17839,20324,294,65,74
49295,20324,17839,294,65,73
49296,17839,20324,293,67,74
49296,20324,17839,303,64,74
49297,17839,20324,294,65,73
49297,20324,17839,300,64,74
49298,17839,20324,303,65,73
49298,20324,17839,301,64,73
49299,17839,20324,300,65,73
49299,20324,17839,293,65,73
49300,17839,20324,301,67,74
49300,20324,17839,303,65,73
49301,17839,20324,293,67,71
49301,20324,17839,298,64,73
49302,17839,20324,303,65,73
49302,20324,17839,295,64,73
49303,17839,20324,298,65,73
49303,20324,17839,297,64,73
49304,17839,20324,295,67,74
49304,20324,17839,301,64,74
49306,17839,20324,301,65,73
49306,20324,17839,294,65,73
49305,17839,20324,297,67,73
49305,20324,17839,304,64,73
49308,17839,20324,294,67,73
49308,20324,17839,304,65,75
49307,17839,20324,304,65,74
49307,20324,17839,297,64,71
49309,17839,20324,297,67,73
49309,20324,17839,297,64,73
49310,17839,20324,304,65,73
49310,20324,17839,298,64,73
49311,17839,20324,297,67,74
49311,20324,17839,300,65,73
49312,17839,20324,298,67,73
49312,20324,17839,297,64,74
49314,17839,20324,297,65,73
49314,20324,17839,289,65,73
49313,17839,20324,300,65,73
49313,20324,17839,302,64,73
49315,17839,20324,302,67,74
49315,20324,17839,302,65,73
49317,17839,20324,302,65,73
49317,20324,17839,291,65,73
49316,17839,20324,289,67,73
49316,20324,17839,301,64,74
49318,17839,20324,301,65,73
49318,20324,17839,290,65,73
49319,17839,20324,291,67,74
49319,20324,17839,303,65,73
49320,17839,20324,290,67,73
49320,20324,17839,302,64,73
49321,17839,20324,303,65,71
49321,20324,17839,299,65,73
49322,17839,20324,302,65,73
49322,20324,17839,293,65,73
49323,17839,20324,299,65,74
49323,20324,17839,296,65,73
49324,17839,20324,293,65,73
49324,20324,17839,296,65,75
49325,17839,20324,296,67,73
49325,20324,17839,303,64,73
49326,17839,20324,296,67,73
49326,20324,17839,302,64,73
49327,17839,20324,303,65,74
49327,20324,17839,292,65,73
49328,17839,20324,302,67,74
49328,20324,17839,303,65,73
49330,17839,20324,303,67,73
49330,20324,17839,292,65,73
49329,17839,20324,292,67,73
49329,20324,17839,297,65,73
49331,17839,20324,297,65,73
49331,20324,17839,295,65,74
49332,17839,20324,292,65,74
49332,20324,17839,296,65,73
49333,17839,20324,295,67,73
49333,20324,17839,301,65,74
49335,17839,20324,301,65,73
49335,20324,17839,296,65,73
49334,17839,20324,296,67,73
49334,20324,17839,292,64,73
49336,17839,20324,292,65,74
49336,20324,17839,297,65,73
49338,17839,20324,297,67,73
49338,20324,17839,298,64,73
49337,17839,20324,296,67,74
49337,20324,17839,304,65,73
49339,17839,20324,304,65,71
49339,20324,17839,299,64,73
49340,17839,20324,298,65,71
49340,20324,17839,299,64,71
49341,17839,20324,299,67,74
49341,20324,17839,295,65,73
49342,17839,20324,299,67,73
49342,20324,17839,305,65,71
49343,17839,20324,295,67,73
49343,20324,17839,294,65,74
49344,17839,20324,305,65,73
49344,20324,17839,297,65,73
49346,17839,20324,297,65,73
49346,20324,17839,302,65,73
49347,20324,17839,303,65,75
49348,17839,20324,302,67,73
49348,20324,17839,300,65,74
49349,17839,20324,303,65,73
49349,20324,17839,292,65,73
49351,17839,20324,292,67,73
49351,20324,17839,291,65,73
49350,17839,20324,300,65,73
49350,20324,17839,296,64,73
49352,17839,20324,296,65,74
49352,20324,17839,296,65,73
49354,17839,20324,296,67,73
49354,20324,17839,300,64,73
49353,17839,20324,291,67,74
49353,20324,17839,302,65,73
49355,17839,20324,302,67,73
49355,20324,17839,294,65,73
49356,17839,20324,300,65,73
49356,20324,17839,292,65,73
49357,17839,20324,294,65,73
49357,20324,17839,293,65,73
49358,17839,20324,292,65,74
49358,20324,17839,301,65,73
49359,17839,20324,293,67,73
49359,20324,17839,303,65,75
49360,17839,20324,301,67,73
49360,20324,17839,296,64,73
49361,17839,20324,303,67,73
49361,20324,17839,291,65,73
49362,17839,20324,296,65,73
49362,20324,17839,299,64,71
49363,17839,20324,291,65,73
49363,20324,17839,293,65,73
49364,17839,20324,299,67,74
49364,20324,17839,301,65,73
49365,17839,20324,293,65,71
49365,20324,17839,300,65,73
49366,17839,20324,301,67,73
49366,20324,17839,297,65,74
49367,17839,20324,300,65,73
49367,20324,17839,299,64,73
49368,17839,20324,297,65,73
49368,20324,17839,292,65,73
49369,17839,20324,299,67,74
49369,20324,17839,291,64,73
49372,17839,20324,301,67,73
49372,20324,17839,289,65,74
49371,17839,20324,291,67,73
49371,20324,17839,301,64,74
49370,17839,20324,292,65,74
49370,20324,17839,301,65,73
49374,17839,20324,289,65,73
49374,20324,17839,295,65,73
49373,17839,20324,301,67,73
49373,20324,17839,297,65,73
49375,17839,20324,297,65,73
49375,20324,17839,301,64,73
49378,17839,20324,300,65,71
49378,20324,17839,297,65,73
49376,17839,20324,295,67,74
49376,20324,17839,300,65,73
49377,17839,20324,301,67,73
49377,20324,17839,302,65,75
49379,17839,20324,302,65,73
49379,20324,17839,296,65,73
49381,17839,20324,296,65,73
49381,20324,17839,302,64,73
49380,17839,20324,297,65,73
49380,20324,17839,292,65,73
49383,17839,20324,302,67,74
49383,20324,17839,303,65,75
49382,17839,20324,292,65,74
49382,20324,17839,297,65,73
49384,17839,20324,297,67,73
49384,20324,17839,302,65,74
49385,17839,20324,303,67,73
49385,20324,17839,295,65,73
49386,17839,20324,302,65,73
49386,20324,17839,293,65,73
49387,17839,20324,295,65,73
49387,20324,17839,296,65,73
49388,17839,20324,293,67,74
49388,20324,17839,300,65,73
49389,17839,20324,296,67,73
49389,20324,17839,298,64,74
49390,17839,20324,300,67,73
49390,20324,17839,292,65,73
49391,17839,20324,298,65,73
49391,20324,17839,296,65,73
49392,17839,20324,292,65,73
49392,20324,17839,291,65,73
49393,17839,20324,296,67,73
49393,20324,17839,300,64,73
49394,17839,20324,291,67,74
49394,20324,17839,298,65,73
49395,17839,20324,300,67,74
49395,20324,17839,302,65,75
49396,17839,20324,298,67,73
49396,20324,17839,303,64,73
49398,17839,20324,303,65,73
49398,20324,17839,296,64,73
49397,17839,20324,302,67,73
49397,20324,17839,295,65,73
49399,17839,20324,295,65,73
49399,20324,17839,294,64,73
49400,17839,20324,296,65,73
49400,20324,17839,294,65,74
49401,17839,20324,294,65,74
49401,20324,17839,298,65,73
49402,17839,20324,294,67,73
49402,20324,17839,300,64,73
49403,17839,20324,298,65,73
49403,20324,17839,293,65,74
49404,17839,20324,300,67,73
49404,20324,17839,291,65,73
49405,17839,20324,293,65,73
49405,20324,17839,293,65,73
49406,17839,20324,291,65,73
49406,20324,17839,295,64,71
49407,17839,20324,293,65,73
49407,20324,17839,302,65,73
49408,17839,20324,295,65,75
49408,20324,17839,300,65,73
49409,17839,20324,302,67,75
49409,20324,17839,299,65,74
49410,17839,20324,300,67,71
49410,20324,17839,298,65,74
49411,17839,20324,299,67,73
