rolling,AnchorId,TagID,Distance,RXL,FPL
8117,17839,26015,306,67,73
8117,26015,17839,304,67,75
8118,17839,26015,308,68,75
8118,26015,17839,307,65,74
8119,17839,26015,304,67,74
8119,26015,17839,304,67,76
8120,17839,26015,307,68,75
8120,26015,17839,306,67,74
8122,17839,26015,306,67,74
8122,26015,17839,303,67,74
8121,17839,26015,304,67,74
8121,26015,17839,310,67,75
8124,17839,26015,303,67,73
8124,26015,17839,299,67,74
8123,17839,26015,310,68,74
8123,26015,17839,311,67,75
8125,17839,26015,311,68,74
8125,26015,17839,310,65,75
8127,17839,26015,310,68,75
8127,26015,17839,311,65,74
8126,17839,26015,299,67,73
8126,26015,17839,302,65,74
8129,17839,26015,311,68,75
8129,26015,17839,311,65,74
8128,17839,26015,302,67,73
8128,26015,17839,302,67,74
8130,17839,26015,302,67,73
8130,26015,17839,303,67,74
8131,17839,26015,311,68,76
8131,26015,17839,308,65,74
8132,17839,26015,303,67,73
8132,26015,17839,304,65,74
8134,17839,26015,304,67,73
8134,26015,17839,306,67,76
8133,17839,26015,308,68,76
8133,26015,17839,308,65,74
8135,17839,26015,308,67,75
8135,26015,17839,304,67,73
8136,17839,26015,306,67,73
8136,26015,17839,308,67,76
8137,17839,26015,304,67,74
8137,26015,17839,300,67,74
8138,17839,26015,308,68,75
8138,26015,17839,310,67,76
8139,17839,26015,300,67,74
8139,26015,17839,302,67,74
8140,17839,26015,310,68,75
8140,26015,17839,311,65,75
8141,17839,26015,302,67,74
8141,26015,17839,303,65,74
8142,17839,26015,311,68,76
8142,26015,17839,312,65,74
8143,17839,26015,303,67,73
8143,26015,17839,303,67,74
8145,17839,26015,303,67,73
8145,26015,17839,303,67,74
8144,17839,26015,312,68,76
8144,26015,17839,310,65,74
8146,17839,26015,310,68,76
8146,26015,17839,308,65,74
8147,17839,26015,303,68,74
8147,26015,17839,304,67,76
8148,17839,26015,308,67,75
8148,26015,17839,301,65,74
8149,17839,26015,304,68,74
8149,26015,17839,313,67,75
8150,17839,26015,301,67,74
8150,26015,17839,304,67,74
8151,17839,26015,313,68,75
8151,26015,17839,313,65,74
8152,17839,26015,304,67,73
8152,26015,17839,303,67,74
8153,17839,26015,313,68,76
8153,26015,17839,306,65,74
8154,17839,26015,303,67,73
8154,26015,17839,306,67,76
8155,17839,26015,306,68,75
8155,26015,17839,304,65,74
8156,17839,26015,306,69,76
8156,26015,17839,312,65,75
8157,17839,26015,304,67,74
8157,26015,17839,303,67,74
8158,17839,26015,312,68,77
8158,26015,17839,309,65,74
8159,17839,26015,303,67,73
8159,26015,17839,302,67,74
8160,17839,26015,309,67,74
8160,26015,17839,306,67,74
8161,17839,26015,302,67,73
8161,26015,17839,307,67,76
8162,17839,26015,306,67,74
8162,26015,17839,300,67,74
8163,17839,26015,307,68,75
8163,26015,17839,311,65,75
8164,17839,26015,300,67,73
8164,26015,17839,303,67,74
8165,17839,26015,311,68,76
8165,26015,17839,307,65,74
8166,17839,26015,303,67,73
8166,26015,17839,303,68,77
8167,17839,26015,307,68,75
8167,26015,17839,307,65,73
8168,17839,26015,303,67,73
8168,26015,17839,306,67,76
8169,17839,26015,307,67,74
8169,26015,17839,304,67,74
8170,17839,26015,306,68,75
8170,26015,17839,311,65,75
8171,17839,26015,304,67,74
8171,26015,17839,300,67,74
8172,17839,26015,311,68,75
8173,26015,17839,304,65,74
8174,26015,17839,306,65,74
8175,17839,26015,304,67,73
8175,26015,17839,307,67,76
8176,17839,26015,306,67,74
8176,26015,17839,304,65,74
8177,17839,26015,307,68,75
8177,26015,17839,308,67,76
8178,17839,26015,304,67,74
8178,26015,17839,299,67,74
8179,17839,26015,308,68,76
8179,26015,17839,312,65,74
8180,17839,26015,299,67,73
8180,26015,17839,303,67,74
8181,17839,26015,312,68,76
8181,26015,17839,306,67,74
8182,17839,26015,303,67,73
8182,26015,17839,303,65,76
8183,17839,26015,306,67,74
8183,26015,17839,301,65,74
8184,17839,26015,303,68,75
8184,26015,17839,311,67,75
8185,17839,26015,301,67,73
8185,26015,17839,300,65,74
8186,17839,26015,311,68,76
8186,26015,17839,308,65,74
8187,17839,26015,300,67,73
8187,26015,17839,307,65,75
8188,17839,26015,308,67,74
8188,26015,17839,301,67,73
8189,17839,26015,307,67,74
8189,26015,17839,309,67,75
8190,17839,26015,301,67,74
8190,26015,17839,305,69,77
8191,17839,26015,309,68,75
8191,26015,17839,311,65,73
8192,17839,26015,305,67,74
8192,26015,17839,305,65,75
8194,17839,26015,305,68,76
8194,26015,17839,311,65,75
8193,17839,26015,311,67,75
8193,26015,17839,303,67,74
8195,17839,26015,303,67,73
8195,26015,17839,302,67,74
8196,17839,26015,311,68,76
8196,26015,17839,308,65,74
8198,17839,26015,308,67,74
8198,26015,17839,302,67,74
8197,17839,26015,302,67,73
8197,26015,17839,304,65,75
8200,17839,26015,302,67,74
8200,26015,17839,302,65,73
8199,17839,26015,304,68,73
8199,26015,17839,312,67,76
8201,17839,26015,312,68,76
8201,26015,17839,310,65,74
8202,17839,26015,302,67,74
8202,26015,17839,303,67,75
8203,17839,26015,310,67,74
8203,26015,17839,302,67,74
8204,17839,26015,303,67,74
8204,26015,17839,310,65,75
8205,17839,26015,302,67,74
8205,26015,17839,302,67,74
8206,17839,26015,310,68,76
8206,26015,17839,310,65,74
8207,17839,26015,302,67,73
8207,26015,17839,307,67,75
8208,17839,26015,310,67,75
8208,26015,17839,301,67,74
8210,17839,26015,301,67,74
8210,26015,17839,302,67,74
8211,17839,26015,308,68,75
8211,26015,17839,312,69,79
8209,17839,26015,307,67,73
8209,26015,17839,308,67,75
8212,17839,26015,302,67,73
8212,26015,17839,306,67,74
8213,17839,26015,312,68,75
8213,26015,17839,303,65,74
8214,17839,26015,306,68,74
8214,26015,17839,306,65,75
8215,17839,26015,303,67,73
8215,26015,17839,301,67,74
8216,17839,26015,306,68,75
8216,26015,17839,309,65,74
8217,17839,26015,301,67,74
8217,26015,17839,307,68,79
8219,17839,26015,307,68,75
8219,26015,17839,307,65,75
8218,17839,26015,309,68,75
8218,26015,17839,304,67,74
8220,17839,26015,304,67,74
8220,26015,17839,303,67,74
8221,17839,26015,307,68,75
8221,26015,17839,308,65,73
8222,17839,26015,303,67,73
8222,26015,17839,309,67,76
8223,17839,26015,308,67,74
8223,26015,17839,302,65,74
8224,17839,26015,309,68,76
8224,26015,17839,311,65,74
8225,17839,26015,302,67,73
8225,26015,17839,302,67,74
8226,17839,26015,311,67,74
8226,26015,17839,303,67,74
8227,17839,26015,302,68,75
8227,26015,17839,309,65,75
8228,17839,26015,303,67,73
8228,26015,17839,304,67,74
8229,17839,26015,309,68,76
8229,26015,17839,307,65,74
8230,17839,26015,304,67,73
8230,26015,17839,305,67,76
8231,17839,26015,307,67,74
8231,26015,17839,301,67,74
8232,17839,26015,305,68,75
8232,26015,17839,310,65,74
8233,17839,26015,301,67,73
8233,26015,17839,304,65,75
8234,17839,26015,310,67,74
8234,26015,17839,305,67,74
8235,17839,26015,304,68,76
8235,26015,17839,312,65,74
8236,17839,26015,305,67,74
8236,26015,17839,305,67,75
8237,17839,26015,312,67,74
8237,26015,17839,302,67,73
8238,17839,26015,305,68,75
8238,26015,17839,311,65,74
8239,17839,26015,302,67,74
8239,26015,17839,304,67,74
8241,17839,26015,304,67,74
8241,26015,17839,312,65,75
8240,17839,26015,311,68,75
8240,26015,17839,304,67,73
8242,17839,26015,304,67,74
8242,26015,17839,302,67,74
8243,17839,26015,312,68,76
8243,26015,17839,305,65,74
8244,17839,26015,302,67,74
8244,26015,17839,306,67,76
8245,17839,26015,305,67,74
8245,26015,17839,303,65,74
8246,17839,26015,306,68,76
8246,26015,17839,311,65,74
8247,17839,26015,303,67,73
8247,26015,17839,308,67,76
8248,17839,26015,311,67,73
8248,26015,17839,302,65,74
8249,17839,26015,308,68,76
8249,26015,17839,306,65,74
8250,17839,26015,302,68,74
8250,26015,17839,311,67,76
8251,17839,26015,306,67,73
8251,26015,17839,306,68,75
8252,17839,26015,311,68,75
8252,26015,17839,308,65,73
8253,17839,26015,306,68,74
8253,26015,17839,308,67,76
8255,17839,26015,308,68,76
8255,26015,17839,307,65,74
8254,17839,26015,308,67,74
8254,26015,17839,302,67,74
8256,17839,26015,302,68,74
8256,26015,17839,306,67,76
8257,17839,26015,307,67,74
8257,26015,17839,302,67,74
8258,17839,26015,306,68,76
8258,26015,17839,309,65,74
8259,17839,26015,302,68,74
8259,26015,17839,311,67,75
8260,17839,26015,309,67,74
8260,26015,17839,305,67,74
8261,17839,26015,311,68,75
8261,26015,17839,306,65,73
8262,17839,26015,305,68,74
8262,26015,17839,309,65,75
8263,17839,26015,306,67,74
8263,26015,17839,305,67,74
8264,17839,26015,309,68,75
8264,26015,17839,306,69,77
8265,17839,26015,305,68,75
8265,26015,17839,312,65,75
8266,17839,26015,306,67,73
8266,26015,17839,304,67,74
8268,17839,26015,304,68,76
8268,26015,17839,311,65,75
8267,17839,26015,312,67,74
8267,26015,17839,299,65,74
8269,17839,26015,299,67,73
8269,26015,17839,306,67,74
8270,17839,26015,311,67,75
8270,26015,17839,305,67,74
8271,17839,26015,306,68,75
8271,26015,17839,310,65,74
8272,17839,26015,305,67,73
8272,26015,17839,302,67,75
8273,17839,26015,310,67,74
8273,26015,17839,302,64,73
8274,17839,26015,302,68,75
8274,26015,17839,310,65,74
8275,17839,26015,302,68,74
8275,26015,17839,306,67,75
8276,17839,26015,310,67,74
8276,26015,17839,306,68,75
8277,17839,26015,306,68,76
8277,26015,17839,311,65,74
8278,17839,26015,306,67,73
8278,26015,17839,305,67,75
8279,17839,26015,311,67,73
8279,26015,17839,304,67,74
8280,17839,26015,305,68,76
8280,26015,17839,310,65,74
8281,17839,26015,304,67,73
8281,26015,17839,306,67,76
8282,17839,26015,310,67,73
8282,26015,17839,300,67,74
8283,17839,26015,306,68,76
8283,26015,17839,307,67,73
8286,17839,26015,307,68,75
8286,26015,17839,304,67,74
8284,17839,26015,300,67,74
8284,26015,17839,307,67,75
8285,17839,26015,307,67,73
8285,26015,17839,304,67,74
8288,17839,26015,304,67,73
8288,26015,17839,305,67,74
8287,17839,26015,304,68,75
8287,26015,17839,308,65,75
8289,17839,26015,308,68,75
8289,26015,17839,307,67,74
8290,17839,26015,305,68,75
8290,26015,17839,309,65,75
8291,17839,26015,307,67,73
8291,26015,17839,300,67,74
8292,17839,26015,309,67,74
8292,26015,17839,302,67,73
8293,17839,26015,300,68,76
8293,26015,17839,311,65,74
8294,17839,26015,302,67,73
8294,26015,17839,305,65,75
8295,17839,26015,311,67,74
8295,26015,17839,303,67,74
8296,17839,26015,305,68,76
8296,26015,17839,306,65,74
8297,17839,26015,303,67,73
8297,26015,17839,304,67,76
8300,17839,26015,302,67,74
8300,26015,17839,307,67,75
8299,17839,26015,304,68,75
8299,26015,17839,312,65,74
8298,17839,26015,306,67,74
8298,26015,17839,302,67,74
8302,17839,26015,307,68,76
8302,26015,17839,308,67,74
8301,17839,26015,312,67,74
8301,26015,17839,302,65,74
8303,17839,26015,302,68,75
8303,26015,17839,312,67,75
8304,17839,26015,308,67,74
8304,26015,17839,302,67,75
8305,17839,26015,312,68,75
8305,26015,17839,304,67,74
8306,17839,26015,302,68,75
8306,26015,17839,312,67,76
8307,17839,26015,304,67,73
8307,26015,17839,301,65,74
8308,17839,26015,312,67,74
8308,26015,17839,302,65,74
8309,17839,26015,301,68,75
8309,26015,17839,311,65,74
8310,17839,26015,302,68,74
8310,26015,17839,305,67,75
8311,17839,26015,311,67,74
8311,26015,17839,304,65,74
8312,17839,26015,305,68,76
8312,26015,17839,310,65,74
8313,17839,26015,304,68,74
8313,26015,17839,309,69,79
8314,17839,26015,310,67,73
8314,26015,17839,302,65,74
8315,17839,26015,309,67,75
8315,26015,17839,305,65,74
8316,17839,26015,302,68,75
8316,26015,17839,309,65,75
8317,17839,26015,305,67,73
8317,26015,17839,299,67,74
8318,17839,26015,309,67,74
8318,26015,17839,302,67,73
8319,17839,26015,299,68,76
8319,26015,17839,310,67,75
8320,17839,26015,302,68,74
8320,26015,17839,307,67,76
8321,17839,26015,310,67,73
8321,26015,17839,299,65,74
8323,17839,26015,299,68,76
8323,26015,17839,313,65,75
8324,17839,26015,302,67,74
8324,26015,17839,302,67,75
8322,17839,26015,307,67,74
8322,26015,17839,302,67,74
8325,17839,26015,313,67,74
8325,26015,17839,299,65,73
8326,17839,26015,302,68,75
8326,26015,17839,307,65,74
8327,17839,26015,299,68,75
8327,26015,17839,312,67,75
8328,17839,26015,307,67,73
8328,26015,17839,305,67,74
8329,17839,26015,312,67,73
8329,26015,17839,303,69,77
8330,17839,26015,305,68,75
8330,26015,17839,307,64,73
8331,17839,26015,303,67,74
8331,26015,17839,309,65,75
8332,17839,26015,307,67,73
8332,26015,17839,300,67,74
8333,17839,26015,309,67,74
8333,26015,17839,305,67,74
8334,17839,26015,300,68,75
8334,26015,17839,312,65,74
8336,17839,26015,312,67,74
8336,26015,17839,300,67,74
8335,17839,26015,305,67,73
8335,26015,17839,303,69,79
8337,17839,26015,303,68,75
8337,26015,17839,307,67,74
8338,17839,26015,300,68,75
8338,26015,17839,312,65,75
8339,17839,26015,307,67,73
8339,26015,17839,303,65,74
8340,17839,26015,312,67,74
8340,26015,17839,302,65,74
8341,17839,26015,303,68,76
8341,26015,17839,311,68,77
8342,17839,26015,302,68,74
8342,26015,17839,312,67,75
8343,17839,26015,311,67,73
8343,26015,17839,306,67,74
8344,17839,26015,312,67,74
8344,26015,17839,299,67,74
8345,17839,26015,306,68,76
8345,26015,17839,311,65,74
8346,17839,26015,299,68,74
8346,26015,17839,312,65,76
8347,17839,26015,311,67,73
8347,26015,17839,304,69,79
8348,17839,26015,312,67,74
8348,26015,17839,302,67,74
8349,17839,26015,304,68,76
8349,26015,17839,313,65,73
8350,17839,26015,302,67,73
8350,26015,17839,307,67,76
8351,17839,26015,313,67,73
8351,26015,17839,306,67,74
8352,17839,26015,307,68,76
8352,26015,17839,305,67,74
8353,17839,26015,306,68,75
8353,26015,17839,311,65,75
8354,17839,26015,305,67,73
8354,26015,17839,306,68,77
8355,17839,26015,311,67,73
8355,26015,17839,303,67,75
8356,17839,26015,306,67,74
8356,26015,17839,305,67,73
8357,17839,26015,303,68,75
8357,26015,17839,310,65,74
8358,17839,26015,305,67,73
8358,26015,17839,304,67,75
8359,17839,26015,310,67,74
8359,26015,17839,303,67,74
8360,17839,26015,304,67,75
8360,26015,17839,302,67,74
8361,17839,26015,303,68,75
8361,26015,17839,309,65,74
8362,17839,26015,302,67,74
8362,26015,17839,305,67,76
8363,17839,26015,309,68,74
8363,26015,17839,301,67,74
8364,17839,26015,305,67,75
8364,26015,17839,303,65,74
8365,17839,26015,301,68,76
8365,26015,17839,307,65,74
8366,17839,26015,303,67,74
8366,26015,17839,307,67,75
8367,17839,26015,307,67,74
8367,26015,17839,306,67,74
8368,17839,26015,307,67,74
8368,26015,17839,303,67,73
8369,17839,26015,306,68,76
8369,26015,17839,310,65,74
8370,17839,26015,303,68,74
8370,26015,17839,311,67,75
8371,17839,26015,310,67,73
8371,26015,17839,303,65,74
8372,17839,26015,311,67,74
8372,26015,17839,303,65,74
8373,17839,26015,303,67,74
8373,26015,17839,302,65,74
8374,17839,26015,303,68,76
8374,26015,17839,313,65,74
8375,17839,26015,302,68,74
8375,26015,17839,308,67,76
8376,17839,26015,313,67,73
8376,26015,17839,303,67,74
8377,17839,26015,308,67,74
8377,26015,17839,300,67,74
8378,17839,26015,303,67,75
8378,26015,17839,308,65,74
8379,17839,26015,300,68,74
8379,26015,17839,307,65,75
8380,17839,26015,308,67,73
8380,26015,17839,306,67,74
8381,17839,26015,307,67,74
8381,26015,17839,303,65,73
8382,17839,26015,306,67,74
8382,26015,17839,301,67,74
8383,17839,26015,303,67,75
8383,26015,17839,310,65,74
8384,17839,26015,301,67,73
8384,26015,17839,308,67,75
8385,17839,26015,310,67,74
8385,26015,17839,301,67,75
8386,17839,26015,308,67,74
8386,26015,17839,303,67,74
